# p15_r-15,p15_r0,p15_r15,p15_r45,p25_r0,p45_r-15,p45_r0,p45_r15,p45_r45,p65_r0,p0_r0
42,26,33,0,50,4,24,5,0,21,45
43,50,88,0,61,0,0,8,0,0,0
69,40,138,0,3,0,0,0,0,0,0
0,0,0,112,0,0,0,0,50,0,88
70,92,0,0,11,47,3,27,0,0,0
0,2,0,0,15,195,10,0,0,7,21
0,0,0,0,0,50,200,0,0,0,0
0,53,0,0,47,50,50,0,0,50,0
0,0,0,40,0,0,0,0,188,0,22
0,0,0,0,0,50,50,41,30,59,20
0,0,0,50,0,0,0,0,32,0,168
