taskNumber,yaxis,xaxis,zaxis,force
0,81.92,-104.45,-237.57,0.5
0,81.92,-104.45,-237.57,0.5
0,81.92,-104.45,-237.57,0.5
0,81.92,-104.45,-237.57,0.5
0,81.92,-104.45,-237.57,0.5
0,73.73,-93.18,-216.06,0.5
0,73.73,-93.18,-216.06,0.5
0,73.73,-93.18,-216.06,0.5
0,73.73,-93.18,-216.06,0.5
0,73.73,-93.18,-216.06,0.5
0,121.86,-68.61,-259.07,0.5
0,121.86,-68.61,-259.07,0.5
0,121.86,-68.61,-259.07,0.5
0,121.86,-68.61,-259.07,0.5
0,121.86,-68.61,-259.07,0.5
0,121.86,-68.61,-259.07,0.5
0,104.45,-101.38,-217.09,0.6
0,104.45,-101.38,-217.09,0.6
0,104.45,-101.38,-217.09,0.6
0,104.45,-101.38,-217.09,0.6
0,104.45,-101.38,-217.09,0.6
0,90.11,-75.78,-239.62,0.6
0,90.11,-75.78,-239.62,0.6
0,90.11,-75.78,-239.62,0.6
0,90.11,-75.78,-239.62,0.6
0,90.11,-75.78,-239.62,0.6
0,90.11,-75.78,-239.62,0.6
0,98.3,-71.68,-227.33,0.5
0,98.3,-71.68,-227.33,0.5
0,98.3,-71.68,-227.33,0.5
0,98.3,-71.68,-227.33,0.5
0,98.3,-71.68,-227.33,0.5
0,105.47,-77.82,-226.3,0.5
0,105.47,-77.82,-226.3,0.5
0,105.47,-77.82,-226.3,0.5
0,105.47,-77.82,-226.3,0.5
0,105.47,-77.82,-226.3,0.5
0,105.47,-77.82,-226.3,0.5
0,89.09,-79.87,-217.09,0.6
0,89.09,-79.87,-217.09,0.6
0,89.09,-79.87,-217.09,0.6
0,89.09,-79.87,-217.09,0.6
0,89.09,-79.87,-217.09,0.6
0,128.0,-93.18,-237.57,0.6
0,128.0,-93.18,-237.57,0.6
0,128.0,-93.18,-237.57,0.6
0,128.0,-93.18,-237.57,0.6
0,128.0,-93.18,-237.57,0.6
0,128.0,-93.18,-237.57,0.6
0,123.9,-50.18,-210.94,0.6
0,123.9,-50.18,-210.94,0.6
0,123.9,-50.18,-210.94,0.6
0,123.9,-50.18,-210.94,0.6
0,123.9,-50.18,-210.94,0.6
0,123.9,-50.18,-210.94,0.6
0,132.1,-46.08,-198.66,0.6
0,132.1,-46.08,-198.66,0.6
0,132.1,-46.08,-198.66,0.6
