# p15_r-15,p15_r0,p15_r15,p15_r45,p25_r0,p45_r-15,p45_r0,p45_r15,p45_r45,p65_r0,p0_r0
180,16,18,0,12,11,3,0,0,0,10
0,100,0,0,136,0,0,14,0,0,0
0,0,172,0,68,0,0,10,0,0,0
0,0,0,200,0,0,0,0,50,0,0
0,24,0,0,226,0,0,0,0,0,0
61,0,0,0,50,70,23,22,0,21,3
50,0,3,0,0,0,18,129,0,50,0
0,0,57,0,74,0,12,107,0,0,0
0,0,36,154,0,5,6,3,46,0,0
0,0,0,0,0,0,46,5,0,199,0
100,0,0,0,0,0,0,0,50,0,100
