# p15_r-15,p15_r0,p15_r15,p15_r45,p25_r0,p45_r-15,p45_r0,p45_r15,p45_r45,p65_r0,p0_r0
139,11,50,0,0,0,0,0,50,0,0
2,174,46,0,1,0,2,8,17,0,0
0,7,201,0,0,0,0,16,26,0,0
0,0,0,250,0,0,0,0,0,0,0
0,50,91,0,24,2,63,1,19,0,0
50,0,44,0,6,41,50,0,0,59,0
0,0,37,0,13,0,59,23,28,90,0
38,9,0,0,50,1,52,35,15,50,0
2,0,0,51,0,0,0,0,105,49,43
6,0,0,13,0,0,19,0,50,162,0
4,0,0,50,46,0,0,0,50,50,50
