# p15_r-15,p15_r0,p15_r15,p15_r45,p25_r0,p45_r-15,p45_r0,p45_r15,p45_r45,p65_r0,p0_r0
150,0,0,0,0,0,0,50,0,0,50
0,50,50,0,100,32,0,18,0,0,0
1,46,25,0,128,0,50,0,0,0,0
0,0,0,137,0,0,0,0,113,0,0
0,49,51,0,150,0,0,0,0,0,0
0,0,100,0,23,50,60,17,0,0,0
0,0,0,0,0,50,150,0,0,50,0
0,0,0,0,4,50,146,50,0,0,0
0,0,0,100,0,0,0,0,150,0,0
0,0,0,0,0,0,0,0,0,250,0
41,0,0,0,0,6,42,8,44,0,109
