# p15_r-15,p15_r0,p15_r15,p15_r45,p25_r0,p45_r-15,p45_r0,p45_r15,p45_r45,p65_r0,p0_r0
30,137,10,0,27,6,0,3,0,37,0
68,102,0,49,0,0,0,31,0,0,0
0,45,0,25,0,59,14,33,49,25,0
46,4,0,54,0,32,10,0,86,18,0
10,25,21,0,104,3,3,49,0,0,35
0,0,0,0,50,100,0,5,0,95,0
0,0,0,0,49,28,0,50,50,73,0
50,0,50,3,0,10,0,0,97,40,0
1,49,0,150,0,0,0,50,0,0,0
0,1,0,0,7,146,0,15,0,81,0
0,0,0,0,0,0,0,0,0,0,250
