# p15_r-15,p15_r0,p15_r15,p15_r45,p25_r0,p45_r-15,p45_r0,p45_r15,p45_r45,p65_r0,p0_r0
100,52,4,0,0,0,0,0,0,0,94
50,70,128,0,2,0,0,0,0,0,0
0,121,100,0,29,0,0,0,0,0,0
0,0,0,250,0,0,0,0,0,0,0
5,50,119,0,59,0,0,0,0,0,17
0,0,0,0,2,23,125,100,0,0,0
0,0,0,0,0,102,54,94,0,0,0
0,0,0,0,19,45,54,93,39,0,0
0,0,0,50,0,0,0,100,100,0,0
0,0,0,0,0,44,31,2,48,125,0
46,0,0,0,0,0,0,0,0,0,204
