# p15_r-15,p15_r0,p15_r15,p15_r45,p25_r0,p45_r-15,p45_r0,p45_r15,p45_r45,p65_r0,p0_r0
109,0,61,0,80,0,0,0,0,0,0
0,147,3,0,100,0,0,0,0,0,0
0,25,115,10,39,0,0,59,0,2,0
0,0,0,250,0,0,0,0,0,0,0
0,39,13,0,174,24,0,0,0,0,0
0,0,2,0,5,191,52,0,0,0,0
0,0,3,0,8,0,125,73,0,41,0
0,0,32,0,15,0,131,72,0,0,0
0,0,0,28,0,0,0,0,222,0,0
0,0,0,0,0,50,57,49,0,94,0
0,0,0,50,0,50,0,0,0,0,150
