# p15_r-15,p15_r0,p15_r15,p15_r45,p25_r0,p45_r-15,p45_r0,p45_r15,p45_r45,p65_r0,p0_r0
29,50,50,0,104,0,17,0,0,0,0
38,11,5,0,107,0,89,0,0,0,0
0,65,175,0,3,7,0,0,0,0,0
0,0,0,250,0,0,0,0,0,0,0
0,100,0,0,50,0,100,0,0,0,0
27,23,0,0,0,200,0,0,0,0,0
21,1,0,0,91,37,40,0,0,60,0
28,0,50,0,50,49,17,0,0,2,54
48,0,143,0,0,7,0,0,50,0,2
53,0,0,0,0,43,107,0,0,7,40
0,43,0,0,0,0,0,40,50,0,117
