taskNumber,yaxis,xaxis,zaxis,force,SG0,SG_E0,SG_D0,SG1,SG_E1,SG_D1,SG2,SG_E2,SG_D2,SG3,SG_E3,SG_D3,SG4,SG_E4,SG_D4,SG5,SG_E5,SG_D5,SG6,SG_E6,SG_D6,SG7,SG_E7,SG_D7,SG8,SG_E8,SG_D8
0,97.28,-220.16,-77.82,407.3,612.0,0.8869565,-78.0,107.0,0.1671875,-533.0,1013.0,1.4492131,314.0,568.0,0.85800606,-94.0,342.0,0.54285717,-288.0,1013.0,1.6312399,392.0,476.0,0.7567568,-153.0,725.0,1.2123746,127.0,1013.0,1.5803432,372.0
0,97.28,-220.16,-77.82,407.3,612.0,0.8869565,-78.0,107.0,0.1671875,-533.0,1013.0,1.4492131,314.0,568.0,0.85800606,-94.0,342.0,0.54285717,-288.0,1013.0,1.6312399,392.0,476.0,0.7567568,-153.0,725.0,1.2123746,127.0,1013.0,1.5803432,372.0
0,97.28,-220.16,-77.82,407.3,612.0,0.8869565,-78.0,107.0,0.1671875,-533.0,1013.0,1.4492131,314.0,568.0,0.85800606,-94.0,342.0,0.54285717,-288.0,1013.0,1.6312399,392.0,476.0,0.7567568,-153.0,728.0,1.2173913,130.0,1013.0,1.5803432,372.0
0,98.3,-220.16,-78.85,412.3,612.0,0.8869565,-78.0,107.0,0.1671875,-533.0,1013.0,1.4492131,314.0,568.0,0.85800606,-94.0,342.0,0.54285717,-288.0,1013.0,1.6312399,392.0,476.0,0.7567568,-153.0,728.0,1.2173913,130.0,1013.0,1.5803432,372.0
0,98.3,-220.16,-78.85,412.3,599.0,0.86811596,-91.0,42.0,0.065625,-598.0,1013.0,1.4492131,314.0,561.0,0.847432,-101.0,338.0,0.53650796,-292.0,1013.0,1.6312399,392.0,470.0,0.74721783,-159.0,729.0,1.2190635,131.0,1013.0,1.5803432,372.0
0,96.26,-222.21,-80.9,411.3,597.0,0.8652174,-93.0,20.0,0.03125,-620.0,1013.0,1.4492131,314.0,554.0,0.83685803,-108.0,338.0,0.53650796,-292.0,1013.0,1.6312399,392.0,467.0,0.74244833,-162.0,734.0,1.2274247,136.0,1013.0,1.5803432,372.0
0,96.26,-222.21,-80.9,411.3,598.0,0.8666667,-92.0,28.0,0.04375,-612.0,1013.0,1.4492131,314.0,554.0,0.83685803,-108.0,338.0,0.53650796,-292.0,1013.0,1.6312399,392.0,467.0,0.74244833,-162.0,738.0,1.2341137,140.0,1013.0,1.5803432,372.0
0,115.71,-215.04,-65.54,404.7,373.0,0.54057974,-317.0,0.0,0.0,-640.0,1013.0,1.4492131,314.0,577.0,0.8716012,-85.0,796.0,1.2634921,166.0,1013.0,1.6312399,392.0,522.0,0.8298887,-107.0,754.0,1.2608696,156.0,1013.0,1.5803432,372.0
0,115.71,-215.04,-65.54,404.7,373.0,0.54057974,-317.0,0.0,0.0,-640.0,1013.0,1.4492131,314.0,577.0,0.8716012,-85.0,834.0,1.3238095,204.0,1013.0,1.6312399,392.0,522.0,0.8298887,-107.0,755.0,1.2625418,157.0,1013.0,1.5803432,372.0
0,117.76,-210.94,-71.68,407.0,373.0,0.54057974,-317.0,0.0,0.0,-640.0,1013.0,1.4492131,314.0,577.0,0.8716012,-85.0,839.0,1.331746,209.0,1013.0,1.6312399,392.0,522.0,0.8298887,-107.0,757.0,1.2658863,159.0,1013.0,1.5803432,372.0
0,117.76,-210.94,-71.68,407.0,209.0,0.30289856,-481.0,0.0,0.0,-640.0,1013.0,1.4492131,314.0,566.0,0.8549849,-96.0,834.0,1.3238095,204.0,1013.0,1.6312399,392.0,515.0,0.8187599,-114.0,759.0,1.2692307,161.0,1013.0,1.5803432,372.0
0,118.78,-215.04,-69.63,409.9,209.0,0.30289856,-481.0,0.0,0.0,-640.0,1013.0,1.4492131,314.0,571.0,0.86253774,-91.0,823.0,1.3063492,193.0,1013.0,1.6312399,392.0,524.0,0.8330684,-105.0,753.0,1.2591974,155.0,1013.0,1.5803432,372.0
0,118.78,-215.04,-69.63,409.9,209.0,0.30289856,-481.0,0.0,0.0,-640.0,1013.0,1.4492131,314.0,573.0,0.8655589,-89.0,824.0,1.3079365,194.0,1013.0,1.6312399,392.0,527.0,0.8378378,-102.0,753.0,1.2591974,155.0,1013.0,1.5803432,372.0
0,118.78,-208.9,-74.75,408.4,209.0,0.30289856,-481.0,0.0,0.0,-640.0,1013.0,1.4492131,314.0,575.0,0.86858004,-87.0,825.0,1.3095238,195.0,1013.0,1.6312399,392.0,530.0,0.8426073,-99.0,753.0,1.2591974,155.0,1013.0,1.5803432,372.0
0,114.69,-208.9,-70.66,407.8,186.0,0.26956522,-504.0,0.0,0.0,-640.0,1013.0,1.4492131,314.0,574.0,0.8670695,-88.0,824.0,1.3079365,194.0,1013.0,1.6312399,392.0,531.0,0.84419715,-98.0,748.0,1.2508361,150.0,1013.0,1.5803432,372.0
0,114.69,-208.9,-70.66,407.8,177.0,0.25652173,-513.0,0.0,0.0,-640.0,1013.0,1.4492131,314.0,574.0,0.8670695,-88.0,824.0,1.3079365,194.0,1013.0,1.6312399,392.0,531.0,0.84419715,-98.0,747.0,1.2491639,149.0,1013.0,1.5803432,372.0
0,114.69,-208.9,-70.66,407.8,172.0,0.24927536,-518.0,0.0,0.0,-640.0,1013.0,1.4492131,314.0,574.0,0.8670695,-88.0,824.0,1.3079365,194.0,1013.0,1.6312399,392.0,531.0,0.84419715,-98.0,745.0,1.2458194,147.0,1013.0,1.5803432,372.0
0,116.74,-211.97,-69.63,411.9,93.0,0.13478261,-597.0,0.0,0.0,-640.0,1013.0,1.4492131,314.0,574.0,0.8670695,-88.0,836.0,1.3269842,206.0,1013.0,1.6312399,392.0,537.0,0.8537361,-92.0,741.0,1.2391304,143.0,1013.0,1.5803432,372.0
