taskNumber,yaxis,xaxis,zaxis,force,SG0,SG_E0,SG_D0,SG1,SG_E1,SG_D1,SG2,SG_E2,SG_D2,SG3,SG_E3,SG_D3,SG4,SG_E4,SG_D4,SG5,SG_E5,SG_D5,SG6,SG_E6,SG_D6,SG7,SG_E7,SG_D7,SG8,SG_E8,SG_D8
0,-9.22,263.17,12.29,203.1,590.0,0.9593496,-25.0,549.0,0.85915494,-90.0,673.0,1.0889968,55.0,675.0,1.035276,23.0,794.0,1.1262411,89.0,1013.0,1.4512894,315.0,620.0,1.0281924,17.0,598.0,1.0491228,28.0,691.0,1.2540835,140.0
0,-9.22,263.17,12.29,203.1,590.0,0.9593496,-25.0,549.0,0.85915494,-90.0,674.0,1.0906149,56.0,675.0,1.035276,23.0,795.0,1.1276596,90.0,1013.0,1.4512894,315.0,620.0,1.0281924,17.0,598.0,1.0491228,28.0,691.0,1.2540835,140.0
0,-10.24,262.14,12.29,204.9,579.0,0.9414634,-36.0,540.0,0.8450704,-99.0,680.0,1.1003237,62.0,670.0,1.0276073,18.0,808.0,1.1460993,103.0,1013.0,1.4512894,315.0,618.0,1.0248756,15.0,608.0,1.0666667,38.0,700.0,1.2704175,149.0
0,-10.24,262.14,12.29,204.9,579.0,0.9414634,-36.0,540.0,0.8450704,-99.0,680.0,1.1003237,62.0,671.0,1.0291411,19.0,809.0,1.1475177,104.0,1013.0,1.4512894,315.0,620.0,1.0281924,17.0,608.0,1.0666667,38.0,703.0,1.2758621,152.0
0,-8.19,262.14,13.31,201.8,573.0,0.9317073,-42.0,524.0,0.8200313,-115.0,680.0,1.1003237,62.0,667.0,1.0230061,15.0,819.0,1.1617022,114.0,1013.0,1.4512894,315.0,618.0,1.0248756,15.0,607.0,1.0649123,37.0,704.0,1.2776769,153.0
0,-8.19,262.14,13.31,201.8,573.0,0.9317073,-42.0,524.0,0.8200313,-115.0,682.0,1.1035599,64.0,667.0,1.0230061,15.0,819.0,1.1617022,114.0,1013.0,1.4512894,315.0,618.0,1.0248756,15.0,607.0,1.0649123,37.0,704.0,1.2776769,153.0
0,-9.22,263.17,12.29,202.9,573.0,0.9317073,-42.0,524.0,0.8200313,-115.0,682.0,1.1035599,64.0,667.0,1.0230061,15.0,819.0,1.1617022,114.0,1013.0,1.4512894,315.0,619.0,1.026534,16.0,607.0,1.0649123,37.0,705.0,1.2794918,154.0
0,-9.22,263.17,12.29,202.9,574.0,0.93333334,-41.0,524.0,0.8200313,-115.0,682.0,1.1035599,64.0,667.0,1.0230061,15.0,819.0,1.1617022,114.0,1013.0,1.4512894,315.0,619.0,1.026534,16.0,608.0,1.0666667,38.0,705.0,1.2794918,154.0
0,-8.19,262.14,12.29,203.6,573.0,0.9317073,-42.0,523.0,0.81846637,-116.0,680.0,1.1003237,62.0,667.0,1.0230061,15.0,820.0,1.1631205,115.0,1013.0,1.4512894,315.0,619.0,1.026534,16.0,607.0,1.0649123,37.0,706.0,1.2813067,155.0
0,-8.19,262.14,12.29,203.6,573.0,0.9317073,-42.0,519.0,0.81220657,-120.0,680.0,1.1003237,62.0,666.0,1.0214723,14.0,820.0,1.1631205,115.0,1013.0,1.4512894,315.0,618.0,1.0248756,15.0,607.0,1.0649123,37.0,706.0,1.2813067,155.0
0,-9.22,262.14,13.31,201.0,573.0,0.9317073,-42.0,518.0,0.81064165,-121.0,680.0,1.1003237,62.0,666.0,1.0214723,14.0,819.0,1.1617022,114.0,1013.0,1.4512894,315.0,618.0,1.0248756,15.0,607.0,1.0649123,37.0,705.0,1.2794918,154.0
0,-9.22,262.14,13.31,201.0,573.0,0.9317073,-42.0,518.0,0.81064165,-121.0,680.0,1.1003237,62.0,665.0,1.0199387,13.0,819.0,1.1617022,114.0,1013.0,1.4512894,315.0,618.0,1.0248756,15.0,607.0,1.0649123,37.0,705.0,1.2794918,154.0
0,-10.24,261.12,13.31,200.0,573.0,0.9317073,-42.0,513.0,0.8028169,-126.0,677.0,1.0954692,59.0,662.0,1.0153375,10.0,823.0,1.1673759,118.0,1013.0,1.4512894,315.0,616.0,1.0215589,13.0,603.0,1.0578947,33.0,702.0,1.2740471,151.0
0,-10.24,261.12,13.31,200.0,574.0,0.93333334,-41.0,513.0,0.8028169,-126.0,677.0,1.0954692,59.0,662.0,1.0153375,10.0,824.0,1.1687943,119.0,1013.0,1.4512894,315.0,616.0,1.0215589,13.0,603.0,1.0578947,33.0,702.0,1.2740471,151.0
0,-10.24,261.12,14.34,201.4,574.0,0.93333334,-41.0,513.0,0.8028169,-126.0,677.0,1.0954692,59.0,664.0,1.018405,12.0,824.0,1.1687943,119.0,1013.0,1.4512894,315.0,616.0,1.0215589,13.0,603.0,1.0578947,33.0,702.0,1.2740471,151.0
0,-10.24,261.12,14.34,201.4,575.0,0.93495935,-40.0,513.0,0.8028169,-126.0,677.0,1.0954692,59.0,665.0,1.0199387,13.0,825.0,1.1702127,120.0,1013.0,1.4512894,315.0,616.0,1.0215589,13.0,604.0,1.0596491,34.0,702.0,1.2740471,151.0
