taskNumber,yaxis,xaxis,zaxis,force
0,-14.34,-94.21,-258.05,0.2
0,-14.34,-94.21,-258.05,0.2
0,-14.34,-94.21,-258.05,0.2
0,-17.41,-98.3,-253.95,0.3
0,-17.41,-98.3,-253.95,0.3
0,-17.41,-98.3,-253.95,0.3
0,-17.41,-98.3,-253.95,0.3
0,-17.41,-98.3,-253.95,0.3
0,-17.41,-98.3,-253.95,0.3
0,-17.41,-68.61,-266.24,0.2
0,-17.41,-68.61,-266.24,0.2
0,-17.41,-68.61,-266.24,0.2
0,-17.41,-68.61,-266.24,0.2
0,-17.41,-68.61,-266.24,0.2
0,-18.43,-84.99,-256.0,0.2
0,-18.43,-84.99,-256.0,0.2
0,-18.43,-84.99,-256.0,0.2
0,-18.43,-84.99,-256.0,0.2
0,-18.43,-84.99,-256.0,0.2
0,-18.43,-84.99,-256.0,0.2
0,-13.31,-78.85,-261.12,0.2
0,-13.31,-78.85,-261.12,0.2
0,-13.31,-78.85,-261.12,0.2
0,-13.31,-78.85,-261.12,0.2
0,-13.31,-78.85,-261.12,0.2
0,12.29,-48.13,-282.62,0.2
0,12.29,-48.13,-282.62,0.2
0,12.29,-48.13,-282.62,0.2
0,12.29,-48.13,-282.62,0.2
0,12.29,-48.13,-282.62,0.2
0,12.29,-48.13,-282.62,0.2
0,7.17,-82.94,-263.17,0.2
0,7.17,-82.94,-263.17,0.2
0,7.17,-82.94,-263.17,0.2
0,7.17,-82.94,-263.17,0.2
0,7.17,-82.94,-263.17,0.2
0,-3.07,-122.88,-224.26,0.1
0,-3.07,-122.88,-224.26,0.1
0,-3.07,-122.88,-224.26,0.1
0,-3.07,-122.88,-224.26,0.1
0,-3.07,-122.88,-224.26,0.1
0,-3.07,-122.88,-224.26,0.1
0,67.58,-73.73,-257.02,0.2
0,67.58,-73.73,-257.02,0.2
0,67.58,-73.73,-257.02,0.2
0,67.58,-73.73,-257.02,0.2
0,67.58,-73.73,-257.02,0.2
0,106.5,-88.06,-257.02,0.2
0,106.5,-88.06,-257.02,0.2
0,106.5,-88.06,-257.02,0.2
0,106.5,-88.06,-257.02,0.2
0,106.5,-88.06,-257.02,0.2
0,106.5,-88.06,-257.02,0.2
0,69.63,-45.06,-204.8,0.2
0,69.63,-45.06,-204.8,0.2
0,69.63,-45.06,-204.8,0.2
0,69.63,-45.06,-204.8,0.2
0,69.63,-45.06,-204.8,0.2
0,69.63,-45.06,-204.8,0.2
0,126.98,-54.27,-251.9,0.2
0,126.98,-54.27,-251.9,0.2
0,126.98,-54.27,-251.9,0.2
0,126.98,-54.27,-251.9,0.2
0,126.98,-54.27,-251.9,0.2
0,139.26,-55.3,-241.66,0.2
0,139.26,-55.3,-241.66,0.2
0,139.26,-55.3,-241.66,0.2
0,139.26,-55.3,-241.66,0.2
0,139.26,-55.3,-241.66,0.2
0,139.26,-55.3,-241.66,0.2
0,144.38,-14.34,-256.0,0.3
0,144.38,-14.34,-256.0,0.3
0,144.38,-14.34,-256.0,0.3
0,144.38,-14.34,-256.0,0.3
0,144.38,-14.34,-256.0,0.3
0,135.17,-36.86,-219.14,0.2
0,135.17,-36.86,-219.14,0.2
0,135.17,-36.86,-219.14,0.2
0,135.17,-36.86,-219.14,0.2
0,135.17,-36.86,-219.14,0.2
0,135.17,-36.86,-219.14,0.2
0,143.36,-23.55,-237.57,0.3
0,143.36,-23.55,-237.57,0.3
0,143.36,-23.55,-237.57,0.3
0,143.36,-23.55,-237.57,0.3
0,143.36,-23.55,-237.57,0.3
0,143.36,-23.55,-237.57,0.3
0,133.12,-39.94,-214.02,0.3
0,133.12,-39.94,-214.02,0.3
0,133.12,-39.94,-214.02,0.3
0,133.12,-39.94,-214.02,0.3
0,133.12,-39.94,-214.02,0.3
0,133.12,-8.19,-173.06,0.6
0,133.12,-8.19,-173.06,0.6
0,133.12,-8.19,-173.06,0.6
0,133.12,-8.19,-173.06,0.6
0,133.12,-8.19,-173.06,0.6
0,133.12,-8.19,-173.06,0.6
0,157.7,-21.5,-214.02,9.9
0,157.7,-21.5,-214.02,9.9
0,157.7,-21.5,-214.02,9.9
0,157.7,-21.5,-214.02,9.9
0,157.7,-21.5,-214.02,9.9
0,149.5,-13.31,-209.92,36.9
0,149.5,-13.31,-209.92,36.9
0,149.5,-13.31,-209.92,36.9
0,149.5,-13.31,-209.92,36.9
0,149.5,-13.31,-209.92,36.9
0,149.5,-13.31,-209.92,36.9
0,186.37,-232.45,-225.28,56.9
0,186.37,-232.45,-225.28,56.9
0,186.37,-232.45,-225.28,56.9
0,186.37,-232.45,-225.28,56.9
0,186.37,-232.45,-225.28,56.9
0,161.79,-22.53,-203.78,58.8
0,161.79,-22.53,-203.78,58.8
0,161.79,-22.53,-203.78,58.8
0,161.79,-22.53,-203.78,58.8
0,161.79,-22.53,-203.78,58.8
0,161.79,-22.53,-203.78,58.8
0,155.65,35.84,-219.14,61.5
0,155.65,35.84,-219.14,61.5
0,155.65,35.84,-219.14,61.5
0,155.65,35.84,-219.14,61.5
0,155.65,35.84,-219.14,61.5
0,145.41,3.07,-219.14,88.3
0,145.41,3.07,-219.14,88.3
0,145.41,3.07,-219.14,88.3
0,145.41,3.07,-219.14,88.3
0,145.41,3.07,-219.14,88.3
0,145.41,3.07,-219.14,88.3
0,162.82,1.02,-218.11,94.1
0,162.82,1.02,-218.11,94.1
0,162.82,1.02,-218.11,94.1
0,162.82,1.02,-218.11,94.1
0,162.82,1.02,-218.11,94.1
0,162.82,1.02,-218.11,94.1
0,93.18,24.58,-95.23,41.1
0,93.18,24.58,-95.23,41.1
0,93.18,24.58,-95.23,41.1
0,93.18,24.58,-95.23,41.1
0,93.18,24.58,-95.23,41.1
0,-34.82,-45.06,-92.16,2.8
0,-34.82,-45.06,-92.16,2.8
0,-34.82,-45.06,-92.16,2.8
0,-34.82,-45.06,-92.16,2.8
0,-34.82,-45.06,-92.16,2.8
0,-34.82,-45.06,-92.16,2.8
0,61.44,-109.57,-283.65,0.2
0,61.44,-109.57,-283.65,0.2
0,61.44,-109.57,-283.65,0.2
0,61.44,-109.57,-283.65,0.2
1,77.82,-73.73,-237.57,0.4
1,77.82,-73.73,-237.57,0.4
1,79.87,-70.66,-222.21,0.4
1,79.87,-70.66,-222.21,0.4
1,79.87,-70.66,-222.21,0.4
1,79.87,-70.66,-222.21,0.4
1,79.87,-70.66,-222.21,0.4
1,79.87,-70.66,-222.21,0.4
1,98.3,-76.8,-237.57,0.3
1,98.3,-76.8,-237.57,0.3
1,98.3,-76.8,-237.57,0.3
1,98.3,-76.8,-237.57,0.3
1,98.3,-76.8,-237.57,0.3
1,101.38,-70.66,-238.59,0.3
1,101.38,-70.66,-238.59,0.3
1,101.38,-70.66,-238.59,0.3
1,101.38,-70.66,-238.59,0.3
1,101.38,-70.66,-238.59,0.3
1,101.38,-70.66,-238.59,0.3
1,96.26,-71.68,-231.42,0.3
1,96.26,-71.68,-231.42,0.3
1,96.26,-71.68,-231.42,0.3
1,96.26,-71.68,-231.42,0.3
1,96.26,-71.68,-231.42,0.3
1,96.26,-71.68,-231.42,0.3
1,104.45,-72.7,-231.42,0.2
1,104.45,-72.7,-231.42,0.2
1,104.45,-72.7,-231.42,0.2
1,104.45,-72.7,-231.42,0.2
1,104.45,-72.7,-231.42,0.2
1,108.54,-61.44,-234.5,0.2
1,108.54,-61.44,-234.5,0.2
1,108.54,-61.44,-234.5,0.2
1,108.54,-61.44,-234.5,0.2
1,108.54,-61.44,-234.5,0.2
1,108.54,-61.44,-234.5,0.2
1,111.62,-54.27,-229.38,0.3
1,111.62,-54.27,-229.38,0.3
1,111.62,-54.27,-229.38,0.3
1,111.62,-54.27,-229.38,0.3
1,111.62,-54.27,-229.38,0.3
1,117.76,-37.89,-237.57,0.3
1,117.76,-37.89,-237.57,0.3
1,117.76,-37.89,-237.57,0.3
1,117.76,-37.89,-237.57,0.3
1,117.76,-37.89,-237.57,0.3
1,117.76,-37.89,-237.57,0.3
1,125.95,-28.67,-223.23,0.3
1,125.95,-28.67,-223.23,0.3
1,125.95,-28.67,-223.23,0.3
1,125.95,-28.67,-223.23,0.3
1,125.95,-28.67,-223.23,0.3
1,128.0,-18.43,-215.04,0.4
1,128.0,-18.43,-215.04,0.4
1,128.0,-18.43,-215.04,0.4
1,128.0,-18.43,-215.04,0.4
1,128.0,-18.43,-215.04,0.4
1,128.0,-18.43,-215.04,0.4
1,164.86,-83.97,-295.94,1.8
1,164.86,-83.97,-295.94,1.8
1,164.86,-83.97,-295.94,1.8
1,164.86,-83.97,-295.94,1.8
1,164.86,-83.97,-295.94,1.8
1,142.34,-17.41,-215.04,14.0
1,142.34,-17.41,-215.04,14.0
1,142.34,-17.41,-215.04,14.0
1,142.34,-17.41,-215.04,14.0
1,142.34,-17.41,-215.04,14.0
1,142.34,-17.41,-215.04,14.0
1,150.53,-115.71,-193.54,28.7
1,150.53,-115.71,-193.54,28.7
1,150.53,-115.71,-193.54,28.7
1,150.53,-115.71,-193.54,28.7
1,150.53,-115.71,-193.54,28.7
1,154.62,-38.91,-203.78,38.5
1,154.62,-38.91,-203.78,38.5
1,154.62,-38.91,-203.78,38.5
1,154.62,-38.91,-203.78,38.5
1,154.62,-38.91,-203.78,38.5
1,154.62,-38.91,-203.78,38.5
1,139.26,13.31,-218.11,58.4
1,139.26,13.31,-218.11,58.4
1,139.26,13.31,-218.11,58.4
1,139.26,13.31,-218.11,58.4
1,139.26,13.31,-218.11,58.4
1,139.26,13.31,-218.11,58.4
1,150.53,-21.5,-215.04,85.7
1,150.53,-21.5,-215.04,85.7
1,150.53,-21.5,-215.04,85.7
1,150.53,-21.5,-215.04,85.7
1,150.53,-21.5,-215.04,85.7
1,204.8,105.47,-238.59,60.1
1,204.8,105.47,-238.59,60.1
1,204.8,105.47,-238.59,60.1
1,204.8,105.47,-238.59,60.1
1,204.8,105.47,-238.59,60.1
1,204.8,105.47,-238.59,60.1
1,23.55,-39.94,-194.56,8.8
1,23.55,-39.94,-194.56,8.8
1,23.55,-39.94,-194.56,8.8
1,23.55,-39.94,-194.56,8.8
1,23.55,-39.94,-194.56,8.8
1,77.82,-114.69,-252.93,0.3
1,77.82,-114.69,-252.93,0.3
1,77.82,-114.69,-252.93,0.3
1,77.82,-114.69,-252.93,0.3
1,77.82,-114.69,-252.93,0.3
1,77.82,-114.69,-252.93,0.3
1,62.46,-116.74,-228.35,0.3
1,62.46,-116.74,-228.35,0.3
1,62.46,-116.74,-228.35,0.3
1,62.46,-116.74,-228.35,0.3
1,62.46,-116.74,-228.35,0.3
1,64.51,-117.76,-231.42,0.3
1,64.51,-117.76,-231.42,0.3
1,64.51,-117.76,-231.42,0.3
1,64.51,-117.76,-231.42,0.3
1,64.51,-117.76,-231.42,0.3
1,64.51,-117.76,-231.42,0.3
1,66.56,-107.52,-227.33,0.2
2,58.37,-78.85,-250.88,0.4
2,58.37,-78.85,-250.88,0.4
2,58.37,-78.85,-250.88,0.4
2,58.37,-78.85,-250.88,0.4
2,58.37,-78.85,-250.88,0.4
2,50.18,-71.68,-248.83,0.3
2,50.18,-71.68,-248.83,0.3
2,50.18,-71.68,-248.83,0.3
2,50.18,-71.68,-248.83,0.3
2,50.18,-71.68,-248.83,0.3
2,62.46,-48.13,-253.95,0.3
2,62.46,-48.13,-253.95,0.3
2,62.46,-48.13,-253.95,0.3
2,62.46,-48.13,-253.95,0.3
2,62.46,-48.13,-253.95,0.3
2,62.46,-48.13,-253.95,0.3
2,101.38,-68.61,-247.81,0.3
2,101.38,-68.61,-247.81,0.3
2,101.38,-68.61,-247.81,0.3
2,101.38,-68.61,-247.81,0.3
2,101.38,-68.61,-247.81,0.3
2,101.38,-68.61,-247.81,0.3
2,104.45,-65.54,-220.16,0.4
2,104.45,-65.54,-220.16,0.4
2,104.45,-65.54,-220.16,0.4
2,104.45,-65.54,-220.16,0.4
2,104.45,-65.54,-220.16,0.4
2,129.02,-38.91,-245.76,0.4
2,129.02,-38.91,-245.76,0.4
2,129.02,-38.91,-245.76,0.4
2,129.02,-38.91,-245.76,0.4
2,129.02,-38.91,-245.76,0.4
2,129.02,-38.91,-245.76,0.4
2,140.29,-44.03,-241.66,0.4
2,140.29,-44.03,-241.66,0.4
2,140.29,-44.03,-241.66,0.4
2,140.29,-44.03,-241.66,0.4
2,140.29,-44.03,-241.66,0.4
2,141.31,-3.07,-226.3,0.3
2,141.31,-3.07,-226.3,0.3
2,141.31,-3.07,-226.3,0.3
2,141.31,-3.07,-226.3,0.3
2,141.31,-3.07,-226.3,0.3
2,141.31,-3.07,-226.3,0.3
2,119.81,-8.19,-143.36,2.5
2,119.81,-8.19,-143.36,2.5
2,119.81,-8.19,-143.36,2.5
2,119.81,-8.19,-143.36,2.5
2,119.81,-8.19,-143.36,2.5
2,171.01,-245.76,-188.42,21.7
2,171.01,-245.76,-188.42,21.7
2,171.01,-245.76,-188.42,21.7
2,171.01,-245.76,-188.42,21.7
2,171.01,-245.76,-188.42,21.7
2,171.01,-245.76,-188.42,21.7
2,156.67,-8.19,-203.78,42.4
2,156.67,-8.19,-203.78,42.4
2,156.67,-8.19,-203.78,42.4
2,156.67,-8.19,-203.78,42.4
2,156.67,-8.19,-203.78,42.4
2,146.43,190.46,-208.9,63.8
2,146.43,190.46,-208.9,63.8
2,146.43,190.46,-208.9,63.8
2,146.43,190.46,-208.9,63.8
2,146.43,190.46,-208.9,63.8
2,146.43,190.46,-208.9,63.8
2,158.72,-1.02,-212.99,92.2
2,158.72,-1.02,-212.99,92.2
2,158.72,-1.02,-212.99,92.2
2,158.72,-1.02,-212.99,92.2
2,158.72,-1.02,-212.99,92.2
2,146.43,99.33,-174.08,63.6
2,146.43,99.33,-174.08,63.6
2,146.43,99.33,-174.08,63.6
2,146.43,99.33,-174.08,63.6
2,146.43,99.33,-174.08,63.6
2,146.43,99.33,-174.08,63.6
2,37.89,-37.89,-188.42,8.7
2,37.89,-37.89,-188.42,8.7
2,37.89,-37.89,-188.42,8.7
2,37.89,-37.89,-188.42,8.7
2,37.89,-37.89,-188.42,8.7
2,37.89,-37.89,-188.42,8.7
2,81.92,-129.02,-274.43,0.4
2,81.92,-129.02,-274.43,0.4
2,81.92,-129.02,-274.43,0.4
2,81.92,-129.02,-274.43,0.4
2,81.92,-129.02,-274.43,0.4
2,74.75,-117.76,-251.9,0.3
2,74.75,-117.76,-251.9,0.3
2,74.75,-117.76,-251.9,0.3
2,74.75,-117.76,-251.9,0.3
2,74.75,-117.76,-251.9,0.3
2,74.75,-117.76,-251.9,0.3
2,63.49,-108.54,-237.57,0.4
2,63.49,-108.54,-237.57,0.4
2,63.49,-108.54,-237.57,0.4
2,63.49,-108.54,-237.57,0.4
2,63.49,-108.54,-237.57,0.4
2,64.51,-91.14,-235.52,0.4
2,64.51,-91.14,-235.52,0.4
2,64.51,-91.14,-235.52,0.4
2,64.51,-91.14,-235.52,0.4
2,64.51,-91.14,-235.52,0.4
2,64.51,-91.14,-235.52,0.4
2,67.58,-83.97,-240.64,0.4
2,67.58,-83.97,-240.64,0.4
2,67.58,-83.97,-240.64,0.4
2,67.58,-83.97,-240.64,0.4
2,67.58,-83.97,-240.64,0.4
2,77.82,-80.9,-251.9,0.4
2,77.82,-80.9,-251.9,0.4
2,77.82,-80.9,-251.9,0.4
2,77.82,-80.9,-251.9,0.4
2,77.82,-80.9,-251.9,0.4
2,77.82,-80.9,-251.9,0.4
2,73.73,-83.97,-245.76,0.4
2,73.73,-83.97,-245.76,0.4
2,73.73,-83.97,-245.76,0.4
2,73.73,-83.97,-245.76,0.4
3,63.49,1.02,-233.47,0.4
3,107.52,-47.1,-245.76,0.4
3,107.52,-47.1,-245.76,0.4
3,107.52,-47.1,-245.76,0.4
3,107.52,-47.1,-245.76,0.4
3,107.52,-47.1,-245.76,0.4
3,107.52,-47.1,-245.76,0.4
3,103.42,-34.82,-240.64,0.5
3,103.42,-34.82,-240.64,0.5
3,103.42,-34.82,-240.64,0.5
3,103.42,-34.82,-240.64,0.5
3,103.42,-34.82,-240.64,0.5
3,103.42,-34.82,-240.64,0.5
3,121.86,-36.86,-257.02,0.4
3,121.86,-36.86,-257.02,0.4
3,121.86,-36.86,-257.02,0.4
3,121.86,-36.86,-257.02,0.4
3,121.86,-36.86,-257.02,0.4
3,143.36,4.1,-269.31,0.4
3,143.36,4.1,-269.31,0.4
3,143.36,4.1,-269.31,0.4
3,143.36,4.1,-269.31,0.4
3,143.36,4.1,-269.31,0.4
3,143.36,4.1,-269.31,0.4
3,116.74,-1.02,-217.09,0.5
3,116.74,-1.02,-217.09,0.5
3,116.74,-1.02,-217.09,0.5
3,116.74,-1.02,-217.09,0.5
3,116.74,-1.02,-217.09,0.5
3,159.74,-23.55,-199.68,6.9
3,159.74,-23.55,-199.68,6.9
3,159.74,-23.55,-199.68,6.9
3,159.74,-23.55,-199.68,6.9
3,159.74,-23.55,-199.68,6.9
3,159.74,-23.55,-199.68,6.9
3,152.58,-165.89,-199.68,32.3
3,152.58,-165.89,-199.68,32.3
3,152.58,-165.89,-199.68,32.3
3,152.58,-165.89,-199.68,32.3
3,152.58,-165.89,-199.68,32.3
3,151.55,217.09,-206.85,47.8
3,151.55,217.09,-206.85,47.8
3,151.55,217.09,-206.85,47.8
3,151.55,217.09,-206.85,47.8
3,151.55,217.09,-206.85,47.8
3,151.55,217.09,-206.85,47.8
3,142.34,3.07,-222.21,76.7
3,142.34,3.07,-222.21,76.7
3,142.34,3.07,-222.21,76.7
3,142.34,3.07,-222.21,76.7
3,142.34,3.07,-222.21,76.7
3,156.67,-1.02,-223.23,91.8
3,156.67,-1.02,-223.23,91.8
3,156.67,-1.02,-223.23,91.8
3,156.67,-1.02,-223.23,91.8
3,156.67,-1.02,-223.23,91.8
3,156.67,-1.02,-223.23,91.8
3,133.12,107.52,-190.46,46.2
3,133.12,107.52,-190.46,46.2
3,133.12,107.52,-190.46,46.2
3,133.12,107.52,-190.46,46.2
3,133.12,107.52,-190.46,46.2
3,68.61,-50.18,-209.92,4.3
3,68.61,-50.18,-209.92,4.3
3,68.61,-50.18,-209.92,4.3
3,68.61,-50.18,-209.92,4.3
3,68.61,-50.18,-209.92,4.3
3,68.61,-50.18,-209.92,4.3
3,57.34,-125.95,-235.52,0.3
3,57.34,-125.95,-235.52,0.3
3,57.34,-125.95,-235.52,0.3
3,57.34,-125.95,-235.52,0.3
3,57.34,-125.95,-235.52,0.3
3,55.3,-103.42,-244.74,0.4
3,55.3,-103.42,-244.74,0.4
3,55.3,-103.42,-244.74,0.4
3,55.3,-103.42,-244.74,0.4
3,55.3,-103.42,-244.74,0.4
3,55.3,-103.42,-244.74,0.4
3,54.27,-92.16,-236.54,0.5
3,54.27,-92.16,-236.54,0.5
3,54.27,-92.16,-236.54,0.5
3,54.27,-92.16,-236.54,0.5
3,54.27,-92.16,-236.54,0.5
3,54.27,-92.16,-236.54,0.5
3,69.63,-78.85,-252.93,0.4
3,69.63,-78.85,-252.93,0.4
3,69.63,-78.85,-252.93,0.4
3,69.63,-78.85,-252.93,0.4
3,69.63,-78.85,-252.93,0.4
4,61.44,-4.1,-251.9,0.8
4,61.44,-4.1,-251.9,0.8
4,61.44,-4.1,-251.9,0.8
4,61.44,-4.1,-251.9,0.8
