roll,yaw,pitch,yaxis,xaxis,zaxis,force,SG0,SG_E0,SG_D0,SG1,SG_E1,SG_D1,SG2,SG_E2,SG_D2,SG3,SG_E3,SG_D3,SG4,SG_E4,SG_D4,SG5,SG_E5,SG_D5,SG6,SG_E6,SG_D6,SG7,SG_E7,SG_D7,SG8,SG_E8,SG_D8
-124.24,156.53,-35.69,146.43,-168.96,-120.83,36.2,481.0,0.83074266,-98.0,501.0,0.9634615,-19.0,1013.0,1.6968174,416.0,534.0,0.93193716,-39.0,108.0,0.6315789,-63.0,809.0,1.2985554,186.0,526.0,1.0823045,40.0,619.0,0.98098254,-12.0,727.0,1.2116667,127.0
-124.24,156.53,-35.69,146.43,-168.96,-120.83,36.2,481.0,0.83074266,-98.0,501.0,0.9634615,-19.0,1013.0,1.6968174,416.0,539.0,0.94066316,-34.0,110.0,0.64327484,-61.0,809.0,1.2985554,186.0,526.0,1.0823045,40.0,620.0,0.98256737,-11.0,730.0,1.2166667,130.0
-124.92,156.88,-35.46,146.43,-172.03,-118.78,40.1,481.0,0.83074266,-98.0,501.0,0.9634615,-19.0,1013.0,1.6968174,416.0,543.0,0.947644,-30.0,110.0,0.64327484,-61.0,809.0,1.2985554,186.0,526.0,1.0823045,40.0,620.0,0.98256737,-11.0,731.0,1.2183334,131.0
-124.92,156.88,-35.46,146.43,-172.03,-118.78,40.1,481.0,0.83074266,-98.0,501.0,0.9634615,-19.0,1013.0,1.6968174,416.0,548.0,0.95637,-25.0,110.0,0.64327484,-61.0,809.0,1.2985554,186.0,526.0,1.0823045,40.0,621.0,0.98415214,-10.0,735.0,1.225,135.0
-124.51,156.6,-35.29,148.48,-169.98,-117.76,45.1,474.0,0.81865287,-105.0,500.0,0.96153843,-20.0,1013.0,1.6968174,416.0,549.0,0.95811516,-24.0,108.0,0.6315789,-63.0,808.0,1.2969502,185.0,526.0,1.0823045,40.0,621.0,0.98415214,-10.0,735.0,1.225,135.0
-124.51,156.6,-35.29,148.48,-169.98,-117.76,45.1,473.0,0.8169257,-106.0,500.0,0.96153843,-20.0,1013.0,1.6968174,416.0,549.0,0.95811516,-24.0,107.0,0.625731,-64.0,805.0,1.2921349,182.0,526.0,1.0823045,40.0,620.0,0.98256737,-11.0,735.0,1.225,135.0
-124.46,156.47,-35.08,145.41,-171.01,-119.81,44.7,478.0,0.8255613,-101.0,512.0,0.9846154,-8.0,1013.0,1.6968174,416.0,548.0,0.95637,-25.0,106.0,0.61988306,-65.0,807.0,1.2953451,184.0,529.0,1.0884774,43.0,621.0,0.98415214,-10.0,736.0,1.2266667,136.0
-124.46,156.47,-35.08,145.41,-171.01,-119.81,44.7,484.0,0.835924,-95.0,515.0,0.99038464,-5.0,1013.0,1.6968174,416.0,549.0,0.95811516,-24.0,106.0,0.61988306,-65.0,808.0,1.2969502,185.0,529.0,1.0884774,43.0,621.0,0.98415214,-10.0,736.0,1.2266667,136.0
-124.64,156.4,-35.18,149.5,-169.98,-116.74,41.6,485.0,0.83765113,-94.0,519.0,0.9980769,-1.0,1013.0,1.6968174,416.0,549.0,0.95811516,-24.0,106.0,0.61988306,-65.0,815.0,1.3081862,192.0,529.0,1.0884774,43.0,621.0,0.98415214,-10.0,736.0,1.2266667,136.0
-124.64,156.4,-35.18,149.5,-169.98,-116.74,41.6,486.0,0.83937824,-93.0,515.0,0.99038464,-5.0,1013.0,1.6968174,416.0,550.0,0.9598604,-23.0,106.0,0.61988306,-65.0,815.0,1.3081862,192.0,528.0,1.0864197,42.0,622.0,0.9857369,-9.0,734.0,1.2233334,134.0
