taskNumber,yaxis,xaxis,zaxis,force
0,92.16,-35.84,-248.83,-0.1
0,92.16,-35.84,-248.83,-0.1
0,84.99,-29.7,-245.76,-0.1
0,84.99,-29.7,-245.76,-0.1
0,84.99,-29.7,-245.76,-0.1
0,84.99,-29.7,-245.76,-0.1
0,84.99,-29.7,-245.76,-0.1
0,84.99,-29.7,-245.76,-0.1
0,88.06,-32.77,-245.76,-0.1
0,88.06,-32.77,-245.76,-0.1
0,88.06,-32.77,-245.76,-0.1
0,88.06,-32.77,-245.76,-0.1
0,88.06,-32.77,-245.76,-0.1
0,91.14,-39.94,-252.93,-0.1
0,91.14,-39.94,-252.93,-0.1
0,91.14,-39.94,-252.93,-0.1
0,91.14,-39.94,-252.93,-0.1
0,91.14,-39.94,-252.93,-0.1
0,91.14,-39.94,-252.93,-0.1
0,86.02,-26.62,-248.83,-0.1
0,86.02,-26.62,-248.83,-0.1
0,86.02,-26.62,-248.83,-0.1
0,86.02,-26.62,-248.83,-0.1
0,86.02,-26.62,-248.83,-0.1
0,89.09,-26.62,-248.83,-0.1
0,89.09,-26.62,-248.83,-0.1
0,89.09,-26.62,-248.83,-0.1
0,89.09,-26.62,-248.83,-0.1
0,89.09,-26.62,-248.83,-0.1
0,89.09,-26.62,-248.83,-0.1
0,94.21,-36.86,-247.81,-0.1
0,94.21,-36.86,-247.81,-0.1
0,94.21,-36.86,-247.81,-0.1
0,94.21,-36.86,-247.81,-0.1
0,94.21,-36.86,-247.81,-0.1
0,89.09,-29.7,-246.78,-0.1
0,89.09,-29.7,-246.78,-0.1
0,89.09,-29.7,-246.78,-0.1
0,89.09,-29.7,-246.78,-0.1
0,89.09,-29.7,-246.78,-0.1
0,89.09,-29.7,-246.78,-0.1
0,98.3,-34.82,-244.74,-0.1
0,98.3,-34.82,-244.74,-0.1
0,98.3,-34.82,-244.74,-0.1
0,98.3,-34.82,-244.74,-0.1
0,98.3,-34.82,-244.74,-0.1
0,105.47,-30.72,-240.64,-0.1
0,105.47,-30.72,-240.64,-0.1
0,105.47,-30.72,-240.64,-0.1
0,105.47,-30.72,-240.64,-0.1
0,105.47,-30.72,-240.64,-0.1
0,113.66,-38.91,-248.83,0.0
0,113.66,-38.91,-248.83,0.0
0,113.66,-36.86,-241.66,0.0
0,113.66,-36.86,-241.66,0.0
0,113.66,-36.86,-241.66,0.0
0,113.66,-36.86,-241.66,0.0
0,125.95,-32.77,-246.78,0.1
0,125.95,-32.77,-246.78,0.1
0,125.95,-32.77,-246.78,0.1
0,125.95,-32.77,-246.78,0.1
0,125.95,-32.77,-246.78,0.1
0,116.74,-27.65,-229.38,0.0
0,116.74,-27.65,-229.38,0.0
0,116.74,-27.65,-229.38,0.0
0,116.74,-27.65,-229.38,0.0
0,116.74,-27.65,-229.38,0.0
0,116.74,-27.65,-229.38,0.0
0,111.62,-30.72,-225.28,-0.0
0,111.62,-30.72,-225.28,-0.0
0,111.62,-30.72,-225.28,-0.0
0,111.62,-30.72,-225.28,-0.0
0,111.62,-30.72,-225.28,-0.0
0,111.62,-30.72,-225.28,-0.0
0,112.64,-28.67,-223.23,-0.0
0,112.64,-28.67,-223.23,-0.0
0,112.64,-28.67,-223.23,-0.0
0,112.64,-28.67,-223.23,-0.0
0,112.64,-28.67,-223.23,-0.0
0,116.74,-27.65,-236.54,-0.1
0,116.74,-27.65,-236.54,-0.1
0,116.74,-27.65,-236.54,-0.1
0,116.74,-27.65,-236.54,-0.1
0,116.74,-27.65,-236.54,-0.1
0,116.74,-27.65,-236.54,-0.1
0,119.81,-30.72,-251.9,-0.0
0,119.81,-30.72,-251.9,-0.0
0,119.81,-30.72,-251.9,-0.0
0,119.81,-30.72,-251.9,-0.0
0,119.81,-30.72,-251.9,-0.0
0,118.78,-31.74,-238.59,0.0
0,118.78,-31.74,-238.59,0.0
0,118.78,-31.74,-238.59,0.0
0,118.78,-31.74,-238.59,0.0
