# p15_r-15,p15_r0,p15_r15,p15_r45,p25_r0,p45_r-15,p45_r0,p45_r15,p45_r45,p65_r0,p0_r0
150,0,0,0,0,18,0,32,0,0,50
40,60,0,0,78,31,0,0,0,0,41
31,19,0,0,100,49,50,1,0,0,0
0,0,0,76,0,0,0,4,120,0,50
0,30,100,0,120,0,0,0,0,0,0
0,31,69,0,42,50,12,1,0,45,0
0,0,0,0,0,50,100,50,0,50,0
0,0,0,0,0,50,100,100,0,0,0
0,0,0,49,0,0,0,0,201,0,0
0,0,0,0,0,0,0,0,0,250,0
0,0,0,0,0,50,50,0,0,0,150
