ID,SG0p,SG0m,SG1p,SG1m,SG2p,SG2m,SG3p,SG3m,SG4p,SG4m,SG5p,SG5m,SG6p,SG6m,SG7p,SG7m,SG8p,SG8m
0,664,0,243,0,1743,0,0,0,1552,0,1497,0,0,125,459,0,0,13039
2,228,0,0,134,469,0,57,1129,0,0,585,0,90,0,0,0,0,12372
4,0,191,0,0,0,845,0,1054,0,1407,0,947,30,0,0,450,0,12763
6,806,0,375,0,0,1303,1447,0,139,396,0,913,0,1487,119,0,0,12511
8,0,0,0,120,0,477,0,458,0,346,0,441,0,0,0,256,0,12627
