# p15_r-15,p15_r0,p15_r15,p15_r45,p25_r0,p45_r-15,p45_r0,p45_r15,p45_r45,p65_r0,p0_r0
270,250,0,215,0,0,0,0,515,0,0
144,1064,0,7,0,0,0,0,35,0,0
0,0,0,0,0,0,0,0,0,0,0
207,40,0,268,0,0,0,0,735,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1250,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
353,0,0,217,0,0,0,0,680,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
