# p15_r-15,p15_r0,p15_r15,p15_r45,p25_r0,p45_r-15,p45_r0,p45_r15,p45_r45,p65_r0,p0_r0
1000,0,0,250,0,0,0,0,0,0,0
78,1022,0,150,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,1205,0,0,0,0,45,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1250,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,261,0,0,203,0,786,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
