# p15_r-15,p15_r0,p15_r15,p15_r45,p25_r0,p45_r-15,p45_r0,p45_r15,p45_r45,p65_r0,p0_r0
1000,250,0,0,0,0,0,0,0,0,0
282,918,0,50,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,87,0,1163,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
35,0,0,256,0,0,837,0,122,0,0
0,0,0,0,0,0,0,0,0,0,0
0,8,0,594,0,0,4,0,644,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
