roll,yaw,pitch,yaxis,xaxis,zaxis,force,SG0,SG_E0,SG_D0,SG1,SG_E1,SG_D1,SG2,SG_E2,SG_D2,SG3,SG_E3,SG_D3,SG4,SG_E4,SG_D4,SG5,SG_E5,SG_D5,SG6,SG_E6,SG_D6,SG7,SG_E7,SG_D7,SG8,SG_E8,SG_D8
144.64,142.21,-47.24,187.39,101.38,-144.38,201.7,637.0,1.3243244,156.0,809.0,1.3483334,209.0,602.0,0.8839941,-79.0,336.0,0.52012384,-310.0,275.0,0.48758864,-289.0,561.0,0.8947368,-66.0,511.0,0.9961014,-2.0,903.0,1.2826705,199.0,582.0,0.8386167,-112.0
144.64,142.21,-47.24,187.39,101.38,-144.38,201.7,639.0,1.3284823,158.0,810.0,1.35,210.0,603.0,0.8854626,-78.0,336.0,0.52012384,-310.0,276.0,0.4893617,-288.0,562.0,0.8963317,-65.0,512.0,0.9980507,-1.0,903.0,1.2826705,199.0,584.0,0.84149855,-110.0
144.69,142.21,-47.05,188.42,103.42,-143.36,205.1,640.0,1.3305613,159.0,813.0,1.355,213.0,603.0,0.8854626,-78.0,337.0,0.52167183,-309.0,276.0,0.4893617,-288.0,562.0,0.8963317,-65.0,512.0,0.9980507,-1.0,903.0,1.2826705,199.0,584.0,0.84149855,-110.0
144.69,142.21,-47.05,188.42,103.42,-143.36,205.1,643.0,1.3367983,162.0,810.0,1.35,210.0,601.0,0.8825257,-80.0,336.0,0.52012384,-310.0,274.0,0.4858156,-290.0,560.0,0.8931419,-67.0,511.0,0.9961014,-2.0,904.0,1.2840909,200.0,584.0,0.84149855,-110.0
144.48,142.35,-46.95,190.46,100.35,-141.31,203.5,639.0,1.3284823,158.0,809.0,1.3483334,209.0,599.0,0.87958884,-82.0,335.0,0.51857585,-311.0,274.0,0.4858156,-290.0,558.0,0.8899522,-69.0,510.0,0.99415207,-3.0,901.0,1.2798295,197.0,582.0,0.8386167,-112.0
144.48,142.35,-46.95,190.46,100.35,-141.31,203.5,635.0,1.3201663,154.0,807.0,1.345,207.0,596.0,0.8751836,-85.0,333.0,0.51547986,-313.0,273.0,0.48404256,-291.0,558.0,0.8899522,-69.0,509.0,0.99220276,-4.0,901.0,1.2798295,197.0,581.0,0.8371758,-113.0
144.62,142.12,-47.31,187.39,103.42,-144.38,202.2,635.0,1.3201663,154.0,803.0,1.3383334,203.0,594.0,0.8722467,-87.0,331.0,0.5123839,-315.0,272.0,0.4822695,-292.0,557.0,0.8883573,-70.0,509.0,0.99220276,-4.0,899.0,1.2769886,195.0,580.0,0.83573484,-114.0
144.62,142.12,-47.31,187.39,103.42,-144.38,202.2,635.0,1.3201663,154.0,803.0,1.3383334,203.0,592.0,0.86930984,-89.0,331.0,0.5123839,-315.0,272.0,0.4822695,-292.0,557.0,0.8883573,-70.0,509.0,0.99220276,-4.0,899.0,1.2769886,195.0,580.0,0.83573484,-114.0
144.4,142.31,-46.87,188.42,101.38,-143.36,201.2,635.0,1.3201663,154.0,803.0,1.3383334,203.0,594.0,0.8722467,-87.0,331.0,0.5123839,-315.0,272.0,0.4822695,-292.0,557.0,0.8883573,-70.0,509.0,0.99220276,-4.0,899.0,1.2769886,195.0,580.0,0.83573484,-114.0
144.4,142.31,-46.87,188.42,101.38,-143.36,201.2,638.0,1.3264034,157.0,803.0,1.3383334,203.0,594.0,0.8722467,-87.0,333.0,0.51547986,-313.0,272.0,0.4822695,-292.0,557.0,0.8883573,-70.0,510.0,0.99415207,-3.0,899.0,1.2769886,195.0,580.0,0.83573484,-114.0
