taskNumber,yaxis,xaxis,zaxis,force
0,71.68,-71.68,-209.92,1.2
0,71.68,-71.68,-209.92,1.2
0,71.68,-71.68,-209.92,1.2
0,71.68,-71.68,-209.92,1.2
0,71.68,-71.68,-209.92,1.2
0,93.18,-94.21,-201.73,1.1
0,93.18,-94.21,-201.73,1.1
0,93.18,-94.21,-201.73,1.1
0,93.18,-94.21,-201.73,1.1
0,93.18,-94.21,-201.73,1.1
0,93.18,-94.21,-201.73,1.1
0,101.38,-118.78,-220.16,1.1
0,101.38,-118.78,-220.16,1.1
0,101.38,-118.78,-220.16,1.1
0,101.38,-118.78,-220.16,1.1
0,101.38,-118.78,-220.16,1.1
0,120.83,-91.14,-207.87,1.2
0,120.83,-91.14,-207.87,1.2
0,120.83,-91.14,-207.87,1.2
0,120.83,-91.14,-207.87,1.2
0,120.83,-91.14,-207.87,1.2
0,120.83,-91.14,-207.87,1.2
0,89.09,-23.55,-212.99,1.3
0,89.09,-23.55,-212.99,1.3
0,89.09,-23.55,-212.99,1.3
0,89.09,-23.55,-212.99,1.3
0,89.09,-23.55,-212.99,1.3
0,100.35,-9.22,-176.13,1.3
0,100.35,-9.22,-176.13,1.3
0,100.35,-9.22,-176.13,1.3
0,100.35,-9.22,-176.13,1.3
0,100.35,-9.22,-176.13,1.3
0,100.35,-9.22,-176.13,1.3
0,186.37,-91.14,-388.1,7.8
0,186.37,-91.14,-388.1,7.8
0,186.37,-91.14,-388.1,7.8
0,186.37,-91.14,-388.1,7.8
0,186.37,-91.14,-388.1,7.8
0,186.37,-91.14,-388.1,7.8
0,189.44,21.5,-217.09,29.0
0,189.44,21.5,-217.09,29.0
0,189.44,21.5,-217.09,29.0
0,189.44,21.5,-217.09,29.0
0,189.44,21.5,-217.09,29.0
0,186.37,48.13,-215.04,34.6
0,186.37,48.13,-215.04,34.6
0,186.37,48.13,-215.04,34.6
0,186.37,48.13,-215.04,34.6
0,186.37,48.13,-215.04,34.6
0,186.37,48.13,-215.04,34.6
0,151.55,-109.57,-181.25,44.1
0,151.55,-109.57,-181.25,44.1
0,151.55,-109.57,-181.25,44.1
0,151.55,-109.57,-181.25,44.1
0,151.55,-109.57,-181.25,44.1
0,92.16,27.65,-266.24,44.4
0,92.16,27.65,-266.24,44.4
0,92.16,27.65,-266.24,44.4
0,92.16,27.65,-266.24,44.4
0,92.16,27.65,-266.24,44.4
0,92.16,27.65,-266.24,44.4
0,138.24,76.8,-223.23,49.1
0,138.24,76.8,-223.23,49.1
0,138.24,76.8,-223.23,49.1
0,138.24,76.8,-223.23,49.1
0,138.24,76.8,-223.23,49.1
0,147.46,7.17,-216.06,60.4
0,147.46,7.17,-216.06,60.4
0,147.46,7.17,-216.06,60.4
0,147.46,7.17,-216.06,60.4
0,147.46,7.17,-216.06,60.4
0,147.46,7.17,-216.06,60.4
0,220.16,-36.86,-198.66,46.2
0,220.16,-36.86,-198.66,46.2
0,220.16,-36.86,-198.66,46.2
0,220.16,-36.86,-198.66,46.2
0,220.16,-36.86,-198.66,46.2
0,220.16,-36.86,-198.66,46.2
0,75.78,-44.03,-121.86,16.3
0,75.78,-44.03,-121.86,16.3
0,75.78,-44.03,-121.86,16.3
0,75.78,-44.03,-121.86,16.3
0,75.78,-44.03,-121.86,16.3
0,107.52,-39.94,-253.95,2.0
0,107.52,-39.94,-253.95,2.0
0,107.52,-39.94,-253.95,2.0
0,107.52,-39.94,-253.95,2.0
0,107.52,-39.94,-253.95,2.0
0,107.52,-39.94,-253.95,2.0
0,135.17,-77.82,-259.07,1.3
0,135.17,-77.82,-259.07,1.3
0,135.17,-77.82,-259.07,1.3
0,135.17,-77.82,-259.07,1.3
0,135.17,-77.82,-259.07,1.3
0,83.97,-48.13,-192.51,1.2
0,83.97,-48.13,-192.51,1.2
1,96.26,-62.46,-241.66,1.2
1,96.26,-62.46,-241.66,1.2
1,96.26,-62.46,-241.66,1.2
1,96.26,-62.46,-241.66,1.2
1,82.94,-87.04,-207.87,1.2
1,82.94,-87.04,-207.87,1.2
1,82.94,-87.04,-207.87,1.2
1,82.94,-87.04,-207.87,1.2
1,82.94,-87.04,-207.87,1.2
1,71.68,-99.33,-220.16,1.1
1,71.68,-99.33,-220.16,1.1
1,71.68,-99.33,-220.16,1.1
1,71.68,-99.33,-220.16,1.1
1,71.68,-99.33,-220.16,1.1
1,71.68,-99.33,-220.16,1.1
1,146.43,-47.1,-270.34,1.1
1,146.43,-47.1,-270.34,1.1
1,146.43,-47.1,-270.34,1.1
1,146.43,-47.1,-270.34,1.1
1,146.43,-47.1,-270.34,1.1
1,146.43,-47.1,-270.34,1.1
1,131.07,44.03,-279.55,1.1
1,131.07,44.03,-279.55,1.1
1,131.07,44.03,-279.55,1.1
1,131.07,44.03,-279.55,1.1
1,131.07,44.03,-279.55,1.1
1,112.64,-33.79,-222.21,1.1
1,112.64,-33.79,-222.21,1.1
1,112.64,-33.79,-222.21,1.1
1,112.64,-33.79,-222.21,1.1
1,112.64,-33.79,-222.21,1.1
1,112.64,-33.79,-222.21,1.1
1,106.5,-3.07,-224.26,1.2
1,106.5,-3.07,-224.26,1.2
1,106.5,-3.07,-224.26,1.2
1,106.5,-3.07,-224.26,1.2
1,106.5,-3.07,-224.26,1.2
1,106.5,-3.07,-224.26,1.2
1,119.81,-31.74,-183.3,2.7
1,119.81,-31.74,-183.3,2.7
1,119.81,-31.74,-183.3,2.7
1,119.81,-31.74,-183.3,2.7
1,119.81,-31.74,-183.3,2.7
1,133.12,-47.1,-203.78,18.0
1,133.12,-47.1,-203.78,18.0
