roll,yaw,pitch,yaxis,xaxis,zaxis,force,SG0,SG_E0,SG_D0,SG1,SG_E1,SG_D1,SG2,SG_E2,SG_D2,SG3,SG_E3,SG_D3,SG4,SG_E4,SG_D4,SG5,SG_E5,SG_D5,SG6,SG_E6,SG_D6,SG7,SG_E7,SG_D7,SG8,SG_E8,SG_D8
99.54,143.93,-31.82,134.14,215.04,-37.89,98.4,728.0,1.0947368,63.0,604.0,0.8388889,-116.0,411.0,0.7858509,-112.0,787.0,1.2070552,135.0,412.0,0.8459959,-75.0,562.0,0.83506685,-111.0,500.0,0.9765625,-12.0,566.0,0.91437805,-53.0,547.0,1.0129629,7.0
99.54,143.93,-31.82,134.14,215.04,-37.89,98.4,730.0,1.0977443,65.0,607.0,0.84305555,-113.0,416.0,0.7954111,-107.0,791.0,1.2131902,139.0,412.0,0.8459959,-75.0,563.0,0.83655274,-110.0,500.0,0.9765625,-12.0,570.0,0.9208401,-49.0,549.0,1.0166667,9.0
100.07,143.46,-31.65,134.14,214.02,-35.84,105.2,730.0,1.0977443,65.0,607.0,0.84305555,-113.0,416.0,0.7954111,-107.0,791.0,1.2131902,139.0,412.0,0.8459959,-75.0,563.0,0.83655274,-110.0,500.0,0.9765625,-12.0,570.0,0.9208401,-49.0,544.0,1.0074074,4.0
100.07,143.46,-31.65,134.14,214.02,-35.84,105.2,730.0,1.0977443,65.0,607.0,0.84305555,-113.0,416.0,0.7954111,-107.0,782.0,1.1993865,130.0,412.0,0.8459959,-75.0,563.0,0.83655274,-110.0,500.0,0.9765625,-12.0,570.0,0.9208401,-49.0,544.0,1.0074074,4.0
99.58,143.97,-31.95,132.1,211.97,-43.01,99.4,735.0,1.1052631,70.0,608.0,0.84444445,-112.0,419.0,0.8011472,-104.0,782.0,1.1993865,130.0,412.0,0.8459959,-75.0,563.0,0.83655274,-110.0,509.0,0.9941406,-3.0,570.0,0.9208401,-49.0,549.0,1.0166667,9.0
99.58,143.97,-31.95,132.1,211.97,-43.01,99.4,735.0,1.1052631,70.0,608.0,0.84444445,-112.0,419.0,0.8011472,-104.0,782.0,1.1993865,130.0,412.0,0.8459959,-75.0,563.0,0.83655274,-110.0,509.0,0.9941406,-3.0,570.0,0.9208401,-49.0,549.0,1.0166667,9.0
99.58,143.97,-31.95,132.1,211.97,-43.01,99.4,730.0,1.0977443,65.0,604.0,0.8388889,-116.0,416.0,0.7954111,-107.0,783.0,1.2009202,131.0,409.0,0.8398357,-78.0,555.0,0.82466567,-118.0,502.0,0.98046875,-10.0,566.0,0.91437805,-53.0,541.0,1.0018518,1.0
99.35,144.19,-31.79,135.17,216.06,-34.82,101.9,729.0,1.0962406,64.0,599.0,0.83194447,-121.0,415.0,0.79349905,-108.0,779.0,1.1947852,127.0,406.0,0.83367556,-81.0,555.0,0.82466567,-118.0,499.0,0.9746094,-13.0,565.0,0.9127625,-54.0,540.0,1.0,0.0
99.35,144.19,-31.79,135.17,216.06,-34.82,101.9,729.0,1.0962406,64.0,599.0,0.83194447,-121.0,415.0,0.79349905,-108.0,779.0,1.1947852,127.0,406.0,0.83367556,-81.0,555.0,0.82466567,-118.0,495.0,0.9667969,-17.0,565.0,0.9127625,-54.0,538.0,0.9962963,-2.0
98.21,144.88,-32.0,132.1,211.97,-40.96,104.0,729.0,1.0962406,64.0,599.0,0.83194447,-121.0,414.0,0.791587,-109.0,779.0,1.1947852,127.0,406.0,0.83367556,-81.0,555.0,0.82466567,-118.0,495.0,0.9667969,-17.0,565.0,0.9127625,-54.0,538.0,0.9962963,-2.0
98.21,144.88,-32.0,132.1,211.97,-40.96,104.0,729.0,1.0962406,64.0,600.0,0.8333333,-120.0,414.0,0.791587,-109.0,779.0,1.1947852,127.0,408.0,0.8377823,-79.0,555.0,0.82466567,-118.0,495.0,0.9667969,-17.0,566.0,0.91437805,-53.0,538.0,0.9962963,-2.0
98.21,144.88,-32.0,132.1,211.97,-40.96,104.0,729.0,1.0962406,64.0,602.0,0.8361111,-118.0,415.0,0.79349905,-108.0,779.0,1.1947852,127.0,408.0,0.8377823,-79.0,558.0,0.8291233,-115.0,499.0,0.9746094,-13.0,566.0,0.91437805,-53.0,538.0,0.9962963,-2.0
99.45,144.18,-31.34,134.14,214.02,-33.79,104.9,729.0,1.0962406,64.0,600.0,0.8333333,-120.0,410.0,0.7839388,-113.0,783.0,1.2009202,131.0,408.0,0.8377823,-79.0,555.0,0.82466567,-118.0,498.0,0.97265625,-14.0,570.0,0.9208401,-49.0,541.0,1.0018518,1.0
99.45,144.18,-31.34,134.14,214.02,-33.79,104.9,734.0,1.1037594,69.0,600.0,0.8333333,-120.0,410.0,0.7839388,-113.0,785.0,1.2039877,133.0,412.0,0.8459959,-75.0,555.0,0.82466567,-118.0,500.0,0.9765625,-12.0,573.0,0.9256866,-46.0,541.0,1.0018518,1.0
98.47,144.13,-31.76,135.17,215.04,-33.79,106.1,742.0,1.1157895,77.0,612.0,0.85,-108.0,422.0,0.8068834,-101.0,805.0,1.2346625,153.0,422.0,0.86652976,-65.0,570.0,0.8469539,-103.0,503.0,0.9824219,-9.0,579.0,0.9353796,-40.0,541.0,1.0018518,1.0
98.47,144.13,-31.76,135.17,215.04,-33.79,106.1,742.0,1.1157895,77.0,609.0,0.84583336,-111.0,423.0,0.8087954,-100.0,796.0,1.2208589,144.0,423.0,0.86858314,-64.0,562.0,0.83506685,-111.0,503.0,0.9824219,-9.0,578.0,0.93376416,-41.0,548.0,1.0148149,8.0
97.95,144.74,-31.83,134.14,212.99,-34.82,106.4,742.0,1.1157895,77.0,609.0,0.84583336,-111.0,415.0,0.79349905,-108.0,796.0,1.2208589,144.0,421.0,0.8644764,-66.0,562.0,0.83506685,-111.0,503.0,0.9824219,-9.0,578.0,0.93376416,-41.0,548.0,1.0148149,8.0
97.95,144.74,-31.83,134.14,212.99,-34.82,106.4,742.0,1.1157895,77.0,603.0,0.8375,-117.0,415.0,0.79349905,-108.0,791.0,1.2131902,139.0,421.0,0.8644764,-66.0,559.0,0.8306092,-114.0,503.0,0.9824219,-9.0,577.0,0.93214864,-42.0,548.0,1.0148149,8.0
98.81,144.26,-31.69,134.14,212.99,-34.82,100.0,737.0,1.1082706,72.0,603.0,0.8375,-117.0,410.0,0.7839388,-113.0,791.0,1.2131902,139.0,416.0,0.8542094,-71.0,559.0,0.8306092,-114.0,503.0,0.9824219,-9.0,577.0,0.93214864,-42.0,548.0,1.0148149,8.0
98.81,144.26,-31.69,134.14,212.99,-34.82,100.0,737.0,1.1082706,72.0,603.0,0.8375,-117.0,410.0,0.7839388,-113.0,785.0,1.2039877,133.0,416.0,0.8542094,-71.0,559.0,0.8306092,-114.0,503.0,0.9824219,-9.0,575.0,0.9289176,-44.0,546.0,1.0111111,6.0
98.59,144.65,-31.58,134.14,214.02,-32.77,97.3,740.0,1.112782,75.0,605.0,0.8402778,-115.0,421.0,0.80497134,-102.0,792.0,1.214724,140.0,418.0,0.85831624,-69.0,568.0,0.84398216,-105.0,506.0,0.98828125,-6.0,574.0,0.9273021,-45.0,550.0,1.0185186,10.0
98.59,144.65,-31.58,134.14,214.02,-32.77,97.3,741.0,1.1142857,76.0,606.0,0.84166664,-114.0,421.0,0.80497134,-102.0,794.0,1.2177914,142.0,419.0,0.8603696,-68.0,569.0,0.84546804,-104.0,506.0,0.98828125,-6.0,575.0,0.9289176,-44.0,550.0,1.0185186,10.0
98.59,144.65,-31.58,134.14,214.02,-32.77,97.3,741.0,1.1142857,76.0,609.0,0.84583336,-111.0,422.0,0.8068834,-101.0,802.0,1.2300613,150.0,420.0,0.862423,-67.0,571.0,0.8484398,-102.0,506.0,0.98828125,-6.0,577.0,0.93214864,-42.0,550.0,1.0185186,10.0
98.86,144.51,-31.71,135.17,214.02,-30.72,98.2,741.0,1.1142857,76.0,612.0,0.85,-108.0,423.0,0.8087954,-100.0,804.0,1.2331288,152.0,420.0,0.862423,-67.0,571.0,0.8484398,-102.0,506.0,0.98828125,-6.0,578.0,0.93376416,-41.0,550.0,1.0185186,10.0
98.86,144.51,-31.71,135.17,214.02,-30.72,98.2,741.0,1.1142857,76.0,612.0,0.85,-108.0,423.0,0.8087954,-100.0,804.0,1.2331288,152.0,420.0,0.862423,-67.0,571.0,0.8484398,-102.0,506.0,0.98828125,-6.0,578.0,0.93376416,-41.0,548.0,1.0148149,8.0
98.48,144.78,-31.82,133.12,212.99,-34.82,102.6,741.0,1.1142857,76.0,612.0,0.85,-108.0,423.0,0.8087954,-100.0,804.0,1.2331288,152.0,420.0,0.862423,-67.0,571.0,0.8484398,-102.0,505.0,0.9863281,-7.0,578.0,0.93376416,-41.0,548.0,1.0148149,8.0
98.48,144.78,-31.82,133.12,212.99,-34.82,102.6,741.0,1.1142857,76.0,611.0,0.8486111,-109.0,423.0,0.8087954,-100.0,804.0,1.2331288,152.0,420.0,0.862423,-67.0,571.0,0.8484398,-102.0,505.0,0.9863281,-7.0,578.0,0.93376416,-41.0,548.0,1.0148149,8.0
98.75,144.69,-31.78,135.17,214.02,-31.74,106.8,741.0,1.1142857,76.0,611.0,0.8486111,-109.0,423.0,0.8087954,-100.0,804.0,1.2331288,152.0,420.0,0.862423,-67.0,571.0,0.8484398,-102.0,503.0,0.9824219,-9.0,578.0,0.93376416,-41.0,547.0,1.0129629,7.0
98.75,144.69,-31.78,135.17,214.02,-31.74,106.8,743.0,1.1172932,78.0,612.0,0.85,-108.0,430.0,0.82217973,-93.0,809.0,1.2407975,157.0,422.0,0.86652976,-65.0,571.0,0.8484398,-102.0,505.0,0.9863281,-7.0,579.0,0.9353796,-40.0,548.0,1.0148149,8.0
98.95,144.56,-31.81,134.14,214.02,-33.79,105.6,747.0,1.1233083,82.0,617.0,0.85694444,-103.0,433.0,0.82791585,-90.0,814.0,1.2484663,162.0,430.0,0.88295686,-57.0,575.0,0.85438335,-98.0,506.0,0.98828125,-6.0,586.0,0.94668823,-33.0,549.0,1.0166667,9.0
98.95,144.56,-31.81,134.14,214.02,-33.79,105.6,748.0,1.124812,83.0,619.0,0.8597222,-101.0,433.0,0.82791585,-90.0,811.0,1.243865,159.0,431.0,0.88501024,-56.0,573.0,0.8514116,-100.0,507.0,0.9902344,-5.0,585.0,0.9450727,-34.0,548.0,1.0148149,8.0
99.11,144.5,-31.82,135.17,214.02,-28.67,103.1,745.0,1.1203008,80.0,619.0,0.8597222,-101.0,433.0,0.82791585,-90.0,809.0,1.2407975,157.0,429.0,0.8809035,-58.0,573.0,0.8514116,-100.0,507.0,0.9902344,-5.0,581.0,0.9386107,-38.0,547.0,1.0129629,7.0
99.11,144.5,-31.82,135.17,214.02,-28.67,103.1,743.0,1.1172932,78.0,616.0,0.85555553,-104.0,433.0,0.82791585,-90.0,805.0,1.2346625,153.0,425.0,0.87268996,-62.0,573.0,0.8514116,-100.0,505.0,0.9863281,-7.0,580.0,0.93699515,-39.0,547.0,1.0129629,7.0
98.51,144.79,-31.92,131.07,215.04,-34.82,100.7,740.0,1.112782,75.0,614.0,0.8527778,-106.0,432.0,0.82600385,-91.0,803.0,1.231595,151.0,424.0,0.8706365,-63.0,572.0,0.8499257,-101.0,505.0,0.9863281,-7.0,580.0,0.93699515,-39.0,547.0,1.0129629,7.0
98.51,144.79,-31.92,131.07,215.04,-34.82,100.7,740.0,1.112782,75.0,613.0,0.8513889,-107.0,430.0,0.82217973,-93.0,803.0,1.231595,151.0,424.0,0.8706365,-63.0,572.0,0.8499257,-101.0,504.0,0.984375,-8.0,580.0,0.93699515,-39.0,547.0,1.0129629,7.0
98.6,144.83,-31.55,132.1,216.06,-31.74,99.7,742.0,1.1157895,77.0,614.0,0.8527778,-106.0,430.0,0.82217973,-93.0,805.0,1.2346625,153.0,425.0,0.87268996,-62.0,573.0,0.8514116,-100.0,504.0,0.984375,-8.0,581.0,0.9386107,-38.0,547.0,1.0129629,7.0
98.6,144.83,-31.55,132.1,216.06,-31.74,99.7,742.0,1.1157895,77.0,614.0,0.8527778,-106.0,430.0,0.82217973,-93.0,808.0,1.2392638,156.0,428.0,0.8788501,-59.0,573.0,0.8514116,-100.0,505.0,0.9863281,-7.0,585.0,0.9450727,-34.0,547.0,1.0129629,7.0
98.5,144.87,-31.4,134.14,214.02,-31.74,100.4,742.0,1.1157895,77.0,615.0,0.8541667,-105.0,430.0,0.82217973,-93.0,808.0,1.2392638,156.0,428.0,0.8788501,-59.0,574.0,0.85289747,-99.0,505.0,0.9863281,-7.0,585.0,0.9450727,-34.0,547.0,1.0129629,7.0
98.5,144.87,-31.4,134.14,214.02,-31.74,100.4,743.0,1.1172932,78.0,616.0,0.85555553,-104.0,430.0,0.82217973,-93.0,808.0,1.2392638,156.0,428.0,0.8788501,-59.0,575.0,0.85438335,-98.0,506.0,0.98828125,-6.0,585.0,0.9450727,-34.0,548.0,1.0148149,8.0
98.62,144.78,-31.6,132.1,214.02,-34.82,100.7,742.0,1.1157895,77.0,615.0,0.8541667,-105.0,429.0,0.8202677,-94.0,807.0,1.23773,155.0,427.0,0.8767967,-60.0,574.0,0.85289747,-99.0,507.0,0.9902344,-5.0,587.0,0.9483037,-32.0,548.0,1.0148149,8.0
98.62,144.78,-31.6,132.1,214.02,-34.82,100.7,739.0,1.1112782,74.0,614.0,0.8527778,-106.0,422.0,0.8068834,-101.0,807.0,1.23773,155.0,425.0,0.87268996,-62.0,573.0,0.8514116,-100.0,505.0,0.9863281,-7.0,587.0,0.9483037,-32.0,547.0,1.0129629,7.0
98.82,144.73,-31.53,135.17,214.02,-29.7,98.7,739.0,1.1112782,74.0,614.0,0.8527778,-106.0,422.0,0.8068834,-101.0,807.0,1.23773,155.0,425.0,0.87268996,-62.0,572.0,0.8499257,-101.0,505.0,0.9863281,-7.0,585.0,0.9450727,-34.0,546.0,1.0111111,6.0
98.82,144.73,-31.53,135.17,214.02,-29.7,98.7,739.0,1.1112782,74.0,614.0,0.8527778,-106.0,422.0,0.8068834,-101.0,806.0,1.2361963,154.0,425.0,0.87268996,-62.0,572.0,0.8499257,-101.0,505.0,0.9863281,-7.0,585.0,0.9450727,-34.0,546.0,1.0111111,6.0
98.56,144.85,-31.73,134.14,214.02,-33.79,97.5,738.0,1.1097745,73.0,613.0,0.8513889,-107.0,422.0,0.8068834,-101.0,801.0,1.2285277,149.0,424.0,0.8706365,-63.0,572.0,0.8499257,-101.0,505.0,0.9863281,-7.0,585.0,0.9450727,-34.0,546.0,1.0111111,6.0
98.56,144.85,-31.73,134.14,214.02,-33.79,97.5,738.0,1.1097745,73.0,613.0,0.8513889,-107.0,422.0,0.8068834,-101.0,804.0,1.2331288,152.0,424.0,0.8706365,-63.0,572.0,0.8499257,-101.0,506.0,0.98828125,-6.0,585.0,0.9450727,-34.0,547.0,1.0129629,7.0
98.56,144.85,-31.73,134.14,214.02,-33.79,97.5,738.0,1.1097745,73.0,613.0,0.8513889,-107.0,422.0,0.8068834,-101.0,804.0,1.2331288,152.0,425.0,0.87268996,-62.0,572.0,0.8499257,-101.0,507.0,0.9902344,-5.0,586.0,0.94668823,-33.0,547.0,1.0129629,7.0
98.73,144.75,-31.75,132.1,217.09,-31.74,97.1,738.0,1.1097745,73.0,613.0,0.8513889,-107.0,422.0,0.8068834,-101.0,804.0,1.2331288,152.0,425.0,0.87268996,-62.0,573.0,0.8514116,-100.0,507.0,0.9902344,-5.0,587.0,0.9483037,-32.0,548.0,1.0148149,8.0
98.51,144.81,-31.63,134.14,215.04,-29.7,97.1,735.0,1.1052631,70.0,613.0,0.8513889,-107.0,421.0,0.80497134,-102.0,797.0,1.2223927,145.0,419.0,0.8603696,-68.0,568.0,0.84398216,-105.0,507.0,0.9902344,-5.0,585.0,0.9450727,-34.0,547.0,1.0129629,7.0
98.51,144.81,-31.63,134.14,215.04,-29.7,97.1,736.0,1.1067669,71.0,614.0,0.8527778,-106.0,421.0,0.80497134,-102.0,797.0,1.2223927,145.0,419.0,0.8603696,-68.0,569.0,0.84546804,-104.0,509.0,0.9941406,-3.0,586.0,0.94668823,-33.0,547.0,1.0129629,7.0
98.15,145.07,-31.76,134.14,214.02,-34.82,100.0,739.0,1.1112782,74.0,616.0,0.85555553,-104.0,426.0,0.81453156,-97.0,798.0,1.2239264,146.0,420.0,0.862423,-67.0,570.0,0.8469539,-103.0,506.0,0.98828125,-6.0,585.0,0.9450727,-34.0,547.0,1.0129629,7.0
