taskNumber,yaxis,xaxis,zaxis,force
0,146.43,-83.97,-191.49,5.6
0,146.43,-83.97,-191.49,5.6
0,146.43,-83.97,-191.49,5.6
0,155.65,-76.8,-199.68,5.6
0,155.65,-76.8,-199.68,5.6
0,155.65,-76.8,-199.68,5.6
0,155.65,-76.8,-199.68,5.6
0,155.65,-76.8,-199.68,5.6
0,152.58,-63.49,-202.75,5.6
0,152.58,-63.49,-202.75,5.6
0,152.58,-63.49,-202.75,5.6
0,152.58,-63.49,-202.75,5.6
0,152.58,-63.49,-202.75,5.6
0,152.58,-63.49,-202.75,5.6
0,150.53,-63.49,-215.04,5.6
0,150.53,-63.49,-215.04,5.6
0,150.53,-63.49,-215.04,5.6
0,150.53,-63.49,-215.04,5.6
0,150.53,-63.49,-215.04,5.6
0,150.53,-63.49,-215.04,5.6
0,136.19,-103.42,-179.2,5.6
0,136.19,-103.42,-179.2,5.6
0,136.19,-103.42,-179.2,5.6
0,136.19,-103.42,-179.2,5.6
0,136.19,-103.42,-179.2,5.6
0,132.1,-104.45,-195.58,5.6
0,132.1,-104.45,-195.58,5.6
0,132.1,-104.45,-195.58,5.6
0,132.1,-104.45,-195.58,5.6
0,132.1,-104.45,-195.58,5.6
0,132.1,-104.45,-195.58,5.6
0,126.98,-134.14,-175.1,5.6
0,126.98,-134.14,-175.1,5.6
0,126.98,-134.14,-175.1,5.6
0,126.98,-134.14,-175.1,5.6
0,126.98,-134.14,-175.1,5.6
0,136.19,-111.62,-183.3,5.5
0,136.19,-111.62,-183.3,5.5
0,136.19,-111.62,-183.3,5.5
0,136.19,-111.62,-183.3,5.5
0,136.19,-111.62,-183.3,5.5
0,136.19,-111.62,-183.3,5.5
0,132.1,-80.9,-179.2,5.6
0,132.1,-80.9,-179.2,5.6
0,132.1,-80.9,-179.2,5.6
0,132.1,-80.9,-179.2,5.6
0,132.1,-80.9,-179.2,5.6
0,162.82,-49.15,-207.87,5.7
0,162.82,-49.15,-207.87,5.7
0,162.82,-49.15,-207.87,5.7
0,162.82,-49.15,-207.87,5.7
0,162.82,-49.15,-207.87,5.7
0,162.82,-49.15,-207.87,5.7
0,165.89,-43.01,-217.09,5.8
0,165.89,-43.01,-217.09,5.8
0,165.89,-43.01,-217.09,5.8
0,165.89,-43.01,-217.09,5.8
0,165.89,-43.01,-217.09,5.8
0,165.89,-43.01,-217.09,5.8
0,171.01,-44.03,-219.14,13.9
0,171.01,-44.03,-219.14,13.9
0,171.01,-44.03,-219.14,13.9
0,171.01,-44.03,-219.14,13.9
0,171.01,-44.03,-219.14,13.9
0,155.65,-36.86,-202.75,77.9
0,155.65,-36.86,-202.75,77.9
0,155.65,-36.86,-202.75,77.9
0,155.65,-36.86,-202.75,77.9
0,155.65,-36.86,-202.75,77.9
0,155.65,-36.86,-202.75,77.9
0,160.77,-57.34,-188.42,184.8
0,160.77,-57.34,-188.42,184.8
0,160.77,-57.34,-188.42,184.8
0,160.77,-57.34,-188.42,184.8
0,160.77,-57.34,-188.42,184.8
0,148.48,-84.99,-196.61,235.6
0,148.48,-84.99,-196.61,235.6
0,148.48,-84.99,-196.61,235.6
0,148.48,-84.99,-196.61,235.6
0,148.48,-84.99,-196.61,235.6
0,148.48,-84.99,-196.61,235.6
0,149.5,-66.56,-196.61,255.2
0,149.5,-66.56,-196.61,255.2
0,149.5,-66.56,-196.61,255.2
0,149.5,-66.56,-196.61,255.2
0,149.5,-66.56,-196.61,255.2
0,160.77,-34.82,-202.75,256.1
0,160.77,-34.82,-202.75,256.1
0,160.77,-34.82,-202.75,256.1
0,160.77,-34.82,-202.75,256.1
0,160.77,-34.82,-202.75,256.1
0,160.77,-34.82,-202.75,256.1
0,156.67,-83.97,-188.42,250.6
0,156.67,-83.97,-188.42,250.6
0,156.67,-83.97,-188.42,250.6
0,156.67,-83.97,-188.42,250.6
0,156.67,-83.97,-188.42,250.6
0,155.65,-35.84,-201.73,258.1
0,155.65,-35.84,-201.73,258.1
0,155.65,-35.84,-201.73,258.1
0,155.65,-35.84,-201.73,258.1
0,155.65,-35.84,-201.73,258.1
0,155.65,-35.84,-201.73,258.1
