taskNumber,yaxis,xaxis,zaxis,force
0,90.11,-61.44,-246.78,189.4
0,90.11,-61.44,-246.78,189.4
0,90.11,-61.44,-246.78,189.4
0,93.18,-61.44,-242.69,177.1
0,93.18,-61.44,-242.69,177.1
0,93.18,-61.44,-242.69,177.1
0,93.18,-61.44,-242.69,177.1
0,93.18,-61.44,-242.69,177.1
0,95.23,-62.46,-241.66,162.5
0,95.23,-62.46,-241.66,162.5
0,95.23,-62.46,-241.66,162.5
0,95.23,-62.46,-241.66,162.5
0,95.23,-62.46,-241.66,162.5
0,95.23,-62.46,-241.66,162.5
0,97.28,-60.42,-246.78,138.2
0,97.28,-60.42,-246.78,138.2
0,97.28,-60.42,-246.78,138.2
0,97.28,-60.42,-246.78,138.2
0,97.28,-60.42,-246.78,138.2
0,106.5,-59.39,-239.62,90.9
0,106.5,-59.39,-239.62,90.9
0,106.5,-59.39,-239.62,90.9
0,106.5,-59.39,-239.62,90.9
0,106.5,-59.39,-239.62,90.9
0,106.5,-59.39,-239.62,90.9
0,114.69,-58.37,-227.33,36.1
0,114.69,-58.37,-227.33,36.1
0,114.69,-58.37,-227.33,36.1
0,114.69,-58.37,-227.33,36.1
0,114.69,-58.37,-227.33,36.1
0,113.66,-53.25,-234.5,5.3
0,113.66,-53.25,-234.5,5.3
0,113.66,-53.25,-234.5,5.3
0,113.66,-53.25,-234.5,5.3
0,113.66,-53.25,-234.5,5.3
0,113.66,-53.25,-234.5,5.3
0,109.57,-58.37,-235.52,-5.2
0,109.57,-58.37,-235.52,-5.2
0,109.57,-58.37,-235.52,-5.2
0,109.57,-58.37,-235.52,-5.2
0,109.57,-58.37,-235.52,-5.2
0,106.5,-60.42,-241.66,-0.3
0,106.5,-60.42,-241.66,-0.3
0,106.5,-60.42,-241.66,-0.3
0,106.5,-60.42,-241.66,-0.3
0,106.5,-60.42,-241.66,-0.3
0,106.5,-60.42,-241.66,-0.3
0,116.74,-54.27,-226.3,48.0
0,116.74,-54.27,-226.3,48.0
0,116.74,-54.27,-226.3,48.0
0,116.74,-54.27,-226.3,48.0
0,116.74,-54.27,-226.3,48.0
0,116.74,-54.27,-226.3,48.0
0,114.69,-58.37,-227.33,136.4
0,114.69,-58.37,-227.33,136.4
0,114.69,-58.37,-227.33,136.4
0,114.69,-58.37,-227.33,136.4
0,114.69,-58.37,-227.33,136.4
0,115.71,-60.42,-228.35,173.9
0,115.71,-60.42,-228.35,173.9
0,115.71,-60.42,-228.35,173.9
0,115.71,-60.42,-228.35,173.9
0,115.71,-60.42,-228.35,173.9
0,115.71,-60.42,-228.35,173.9
0,115.71,-59.39,-230.4,168.0
0,115.71,-59.39,-230.4,168.0
0,115.71,-59.39,-230.4,168.0
0,115.71,-59.39,-230.4,168.0
0,115.71,-59.39,-230.4,168.0
0,119.81,-58.37,-232.45,160.8
0,119.81,-58.37,-232.45,160.8
0,119.81,-58.37,-232.45,160.8
0,119.81,-58.37,-232.45,160.8
0,119.81,-58.37,-232.45,160.8
0,119.81,-58.37,-232.45,160.8
0,117.76,-60.42,-233.47,146.2
0,117.76,-60.42,-233.47,146.2
0,117.76,-60.42,-233.47,146.2
0,117.76,-60.42,-233.47,146.2
0,117.76,-60.42,-233.47,146.2
0,120.83,-56.32,-226.3,118.4
0,120.83,-56.32,-226.3,118.4
0,120.83,-56.32,-226.3,118.4
