taskNumber,yaxis,xaxis,zaxis,force
0,92.16,-61.44,-244.74,-131.0
0,90.11,-54.27,-238.59,-131.0
0,90.11,-54.27,-238.59,-131.0
0,90.11,-54.27,-238.59,-131.0
0,90.11,-54.27,-238.59,-131.0
0,90.11,-54.27,-238.59,-131.0
0,90.11,-54.27,-238.59,-131.0
0,93.18,-61.44,-245.76,-131.0
0,93.18,-61.44,-245.76,-131.0
0,93.18,-61.44,-245.76,-131.0
0,93.18,-61.44,-245.76,-131.0
0,93.18,-61.44,-245.76,-131.0
0,91.14,-54.27,-247.81,-131.0
0,91.14,-54.27,-247.81,-131.0
0,91.14,-54.27,-247.81,-131.0
0,91.14,-54.27,-247.81,-131.0
0,91.14,-54.27,-247.81,-131.0
0,91.14,-54.27,-247.81,-131.0
0,71.68,-72.7,-230.4,-131.0
0,71.68,-72.7,-230.4,-131.0
0,71.68,-72.7,-230.4,-131.0
0,71.68,-72.7,-230.4,-131.0
0,71.68,-72.7,-230.4,-131.0
0,71.68,-72.7,-230.4,-131.0
0,88.06,-59.39,-233.47,-131.1
0,88.06,-59.39,-233.47,-131.1
0,88.06,-59.39,-233.47,-131.1
0,88.06,-59.39,-233.47,-131.1
0,88.06,-59.39,-233.47,-131.1
0,135.17,-61.44,-253.95,-131.1
0,135.17,-61.44,-253.95,-131.1
0,135.17,-61.44,-253.95,-131.1
0,135.17,-61.44,-253.95,-131.1
0,135.17,-61.44,-253.95,-131.1
0,135.17,-61.44,-253.95,-131.1
0,114.69,-52.22,-216.06,-131.1
0,114.69,-52.22,-216.06,-131.1
0,114.69,-52.22,-216.06,-131.1
0,114.69,-52.22,-216.06,-131.1
0,114.69,-52.22,-216.06,-131.1
0,115.71,-24.58,-238.59,-130.5
0,115.71,-24.58,-238.59,-130.5
0,115.71,-24.58,-238.59,-130.5
0,115.71,-24.58,-238.59,-130.5
0,115.71,-24.58,-238.59,-130.5
0,115.71,-24.58,-238.59,-130.5
0,145.41,47.1,-239.62,-118.3
0,145.41,47.1,-239.62,-118.3
0,145.41,47.1,-239.62,-118.3
0,145.41,47.1,-239.62,-118.3
0,145.41,47.1,-239.62,-118.3
0,173.06,-114.69,-173.06,-102.2
0,173.06,-114.69,-173.06,-102.2
0,173.06,-114.69,-173.06,-102.2
0,173.06,-114.69,-173.06,-102.2
0,173.06,-114.69,-173.06,-102.2
0,173.06,-114.69,-173.06,-102.2
0,145.41,-124.93,-197.63,-98.6
0,145.41,-124.93,-197.63,-98.6
0,145.41,-124.93,-197.63,-98.6
0,145.41,-124.93,-197.63,-98.6
0,145.41,-124.93,-197.63,-98.6
0,105.47,-6.14,-251.9,-93.6
0,105.47,-6.14,-251.9,-93.6
0,105.47,-6.14,-251.9,-93.6
0,105.47,-6.14,-251.9,-93.6
