roll,yaw,pitch,yaxis,xaxis,zaxis,force,SG0,SG_E0,SG_D0,SG1,SG_E1,SG_D1,SG2,SG_E2,SG_D2,SG3,SG_E3,SG_D3,SG4,SG_E4,SG_D4,SG5,SG_E5,SG_D5,SG6,SG_E6,SG_D6,SG7,SG_E7,SG_D7,SG8,SG_E8,SG_D8
69.88,155.85,-12.51,53.25,234.5,83.97,106.7,525.0,0.86206895,-84.0,507.0,0.8622449,-81.0,542.0,0.7935578,-141.0,475.0,0.670904,-233.0,577.0,1.0322003,18.0,332.0,0.619403,-204.0,689.0,1.0519084,34.0,690.0,1.1165049,72.0,437.0,0.8452611,-80.0
69.88,155.85,-12.51,53.25,234.5,83.97,106.7,526.0,0.863711,-83.0,506.0,0.8605442,-82.0,542.0,0.7935578,-141.0,476.0,0.6723164,-232.0,578.0,1.0339893,19.0,331.0,0.6175373,-205.0,689.0,1.0519084,34.0,687.0,1.1116505,69.0,441.0,0.8529981,-76.0
70.07,155.94,-11.98,54.27,231.42,83.97,106.8,529.0,0.8686371,-80.0,505.0,0.85884356,-83.0,544.0,0.7964861,-139.0,485.0,0.68502825,-223.0,580.0,1.0375671,21.0,328.0,0.6119403,-208.0,691.0,1.0549618,36.0,681.0,1.1019417,63.0,434.0,0.8394584,-83.0
70.07,155.94,-11.98,54.27,231.42,83.97,106.8,529.0,0.8686371,-80.0,505.0,0.85884356,-83.0,545.0,0.7979502,-138.0,485.0,0.68502825,-223.0,580.0,1.0375671,21.0,328.0,0.6119403,-208.0,692.0,1.0564885,37.0,681.0,1.1019417,63.0,434.0,0.8394584,-83.0
70.09,155.75,-12.24,52.22,233.47,83.97,106.4,529.0,0.8686371,-80.0,505.0,0.85884356,-83.0,547.0,0.80087847,-136.0,485.0,0.68502825,-223.0,580.0,1.0375671,21.0,328.0,0.6119403,-208.0,694.0,1.059542,39.0,681.0,1.1019417,63.0,435.0,0.84139264,-82.0
70.09,155.75,-12.24,52.22,233.47,83.97,106.4,526.0,0.863711,-83.0,504.0,0.85714287,-84.0,545.0,0.7979502,-138.0,470.0,0.6638418,-238.0,577.0,1.0322003,18.0,326.0,0.60820895,-210.0,696.0,1.0625954,41.0,679.0,1.0987055,61.0,435.0,0.84139264,-82.0
69.97,155.78,-12.15,54.27,232.45,86.02,106.0,524.0,0.8604269,-85.0,504.0,0.85714287,-84.0,531.0,0.7774524,-152.0,470.0,0.6638418,-238.0,576.0,1.0304115,17.0,326.0,0.60820895,-210.0,696.0,1.0625954,41.0,679.0,1.0987055,61.0,435.0,0.84139264,-82.0
69.97,155.78,-12.15,54.27,232.45,86.02,106.0,524.0,0.8604269,-85.0,503.0,0.85544217,-85.0,531.0,0.7774524,-152.0,470.0,0.6638418,-238.0,575.0,1.0286225,16.0,326.0,0.60820895,-210.0,696.0,1.0625954,41.0,677.0,1.0954692,59.0,434.0,0.8394584,-83.0
69.93,155.82,-12.2,54.27,232.45,86.02,100.9,521.0,0.8555008,-88.0,502.0,0.85374147,-86.0,531.0,0.7774524,-152.0,467.0,0.65960455,-241.0,575.0,1.0286225,16.0,326.0,0.60820895,-210.0,696.0,1.0625954,41.0,676.0,1.0938511,58.0,432.0,0.83558995,-85.0
69.93,155.82,-12.2,54.27,232.45,86.02,100.9,521.0,0.8555008,-88.0,502.0,0.85374147,-86.0,531.0,0.7774524,-152.0,461.0,0.65112996,-247.0,575.0,1.0286225,16.0,326.0,0.60820895,-210.0,696.0,1.0625954,41.0,676.0,1.0938511,58.0,432.0,0.83558995,-85.0
69.85,155.73,-12.22,54.27,231.42,84.99,103.0,522.0,0.85714287,-87.0,503.0,0.85544217,-85.0,545.0,0.7979502,-138.0,461.0,0.65112996,-247.0,575.0,1.0286225,16.0,326.0,0.60820895,-210.0,697.0,1.0641221,42.0,676.0,1.0938511,58.0,432.0,0.83558995,-85.0
69.85,155.73,-12.22,54.27,231.42,84.99,103.0,522.0,0.85714287,-87.0,503.0,0.85544217,-85.0,545.0,0.7979502,-138.0,467.0,0.65960455,-241.0,575.0,1.0286225,16.0,329.0,0.61380595,-207.0,698.0,1.0656489,43.0,676.0,1.0938511,58.0,434.0,0.8394584,-83.0
69.77,155.99,-12.4,54.27,232.45,83.97,103.2,522.0,0.85714287,-87.0,503.0,0.85544217,-85.0,545.0,0.7979502,-138.0,469.0,0.6624294,-239.0,575.0,1.0286225,16.0,330.0,0.61567163,-206.0,698.0,1.0656489,43.0,676.0,1.0938511,58.0,435.0,0.84139264,-82.0
69.77,155.99,-12.4,54.27,232.45,83.97,103.2,522.0,0.85714287,-87.0,503.0,0.85544217,-85.0,545.0,0.7979502,-138.0,470.0,0.6638418,-238.0,575.0,1.0286225,16.0,330.0,0.61567163,-206.0,698.0,1.0656489,43.0,676.0,1.0938511,58.0,435.0,0.84139264,-82.0
69.99,155.89,-12.46,54.27,231.42,87.04,100.3,524.0,0.8604269,-85.0,501.0,0.8520408,-87.0,547.0,0.80087847,-136.0,469.0,0.6624294,-239.0,575.0,1.0286225,16.0,330.0,0.61567163,-206.0,698.0,1.0656489,43.0,674.0,1.0906149,56.0,432.0,0.83558995,-85.0
69.99,155.89,-12.46,54.27,231.42,87.04,100.3,524.0,0.8604269,-85.0,501.0,0.8520408,-87.0,547.0,0.80087847,-136.0,467.0,0.65960455,-241.0,575.0,1.0286225,16.0,330.0,0.61567163,-206.0,698.0,1.0656489,43.0,674.0,1.0906149,56.0,432.0,0.83558995,-85.0
69.62,156.01,-12.59,54.27,232.45,84.99,100.8,523.0,0.8587849,-86.0,501.0,0.8520408,-87.0,547.0,0.80087847,-136.0,461.0,0.65112996,-247.0,575.0,1.0286225,16.0,330.0,0.61567163,-206.0,698.0,1.0656489,43.0,674.0,1.0906149,56.0,432.0,0.83558995,-85.0
69.62,156.01,-12.59,54.27,232.45,84.99,100.8,523.0,0.8587849,-86.0,501.0,0.8520408,-87.0,547.0,0.80087847,-136.0,461.0,0.65112996,-247.0,575.0,1.0286225,16.0,330.0,0.61567163,-206.0,698.0,1.0656489,43.0,674.0,1.0906149,56.0,432.0,0.83558995,-85.0
69.62,156.01,-12.59,54.27,232.45,84.99,100.8,523.0,0.8587849,-86.0,501.0,0.8520408,-87.0,546.0,0.79941434,-137.0,461.0,0.65112996,-247.0,575.0,1.0286225,16.0,330.0,0.61567163,-206.0,698.0,1.0656489,43.0,674.0,1.0906149,56.0,432.0,0.83558995,-85.0
69.73,156.05,-12.66,55.3,229.38,84.99,99.3,524.0,0.8604269,-85.0,504.0,0.85714287,-84.0,546.0,0.79941434,-137.0,464.0,0.65536726,-244.0,576.0,1.0304115,17.0,330.0,0.61567163,-206.0,700.0,1.0687023,45.0,677.0,1.0954692,59.0,432.0,0.83558995,-85.0
69.75,156.18,-12.48,56.32,232.45,86.02,99.0,525.0,0.86206895,-84.0,504.0,0.85714287,-84.0,547.0,0.80087847,-136.0,464.0,0.65536726,-244.0,576.0,1.0304115,17.0,330.0,0.61567163,-206.0,700.0,1.0687023,45.0,679.0,1.0987055,61.0,432.0,0.83558995,-85.0
69.75,156.18,-12.48,56.32,232.45,86.02,99.0,526.0,0.863711,-83.0,505.0,0.85884356,-83.0,547.0,0.80087847,-136.0,465.0,0.65677965,-243.0,576.0,1.0304115,17.0,330.0,0.61567163,-206.0,701.0,1.070229,46.0,681.0,1.1019417,63.0,436.0,0.84332687,-81.0
69.75,156.18,-12.48,56.32,232.45,86.02,99.0,527.0,0.86535305,-82.0,505.0,0.85884356,-83.0,547.0,0.80087847,-136.0,467.0,0.65960455,-241.0,577.0,1.0322003,18.0,330.0,0.61567163,-206.0,701.0,1.070229,46.0,681.0,1.1019417,63.0,436.0,0.84332687,-81.0
69.66,156.22,-12.62,57.34,231.42,82.94,104.7,527.0,0.86535305,-82.0,505.0,0.85884356,-83.0,547.0,0.80087847,-136.0,467.0,0.65960455,-241.0,578.0,1.0339893,19.0,330.0,0.61567163,-206.0,700.0,1.0687023,45.0,682.0,1.1035599,64.0,437.0,0.8452611,-80.0
69.66,156.22,-12.62,57.34,231.42,82.94,104.7,527.0,0.86535305,-82.0,505.0,0.85884356,-83.0,547.0,0.80087847,-136.0,467.0,0.65960455,-241.0,578.0,1.0339893,19.0,330.0,0.61567163,-206.0,700.0,1.0687023,45.0,681.0,1.1019417,63.0,436.0,0.84332687,-81.0
70.09,156.13,-12.68,56.32,234.5,88.06,106.2,527.0,0.86535305,-82.0,505.0,0.85884356,-83.0,547.0,0.80087847,-136.0,467.0,0.65960455,-241.0,578.0,1.0339893,19.0,330.0,0.61567163,-206.0,698.0,1.0656489,43.0,679.0,1.0987055,61.0,435.0,0.84139264,-82.0
70.09,156.13,-12.68,56.32,234.5,88.06,106.2,527.0,0.86535305,-82.0,505.0,0.85884356,-83.0,547.0,0.80087847,-136.0,467.0,0.65960455,-241.0,578.0,1.0339893,19.0,330.0,0.61567163,-206.0,697.0,1.0641221,42.0,679.0,1.0987055,61.0,432.0,0.83558995,-85.0
69.86,156.22,-12.44,56.32,231.42,86.02,105.0,527.0,0.86535305,-82.0,504.0,0.85714287,-84.0,547.0,0.80087847,-136.0,467.0,0.65960455,-241.0,578.0,1.0339893,19.0,330.0,0.61567163,-206.0,697.0,1.0641221,42.0,677.0,1.0954692,59.0,432.0,0.83558995,-85.0
69.86,156.22,-12.44,56.32,231.42,86.02,105.0,528.0,0.8669951,-81.0,504.0,0.85714287,-84.0,550.0,0.80527085,-133.0,473.0,0.6680791,-235.0,578.0,1.0339893,19.0,332.0,0.619403,-204.0,697.0,1.0641221,42.0,677.0,1.0954692,59.0,433.0,0.8375242,-84.0
69.79,156.32,-12.51,53.25,229.38,81.92,104.4,528.0,0.8669951,-81.0,504.0,0.85714287,-84.0,550.0,0.80527085,-133.0,479.0,0.67655367,-229.0,578.0,1.0339893,19.0,332.0,0.619403,-204.0,697.0,1.0641221,42.0,677.0,1.0954692,59.0,435.0,0.84139264,-82.0
69.79,156.32,-12.51,53.25,229.38,81.92,104.4,532.0,0.87356323,-77.0,505.0,0.85884356,-83.0,551.0,0.806735,-132.0,487.0,0.6878531,-221.0,578.0,1.0339893,19.0,332.0,0.619403,-204.0,697.0,1.0641221,42.0,677.0,1.0954692,59.0,435.0,0.84139264,-82.0
70.13,156.23,-12.37,55.3,233.47,84.99,106.6,532.0,0.87356323,-77.0,505.0,0.85884356,-83.0,551.0,0.806735,-132.0,487.0,0.6878531,-221.0,578.0,1.0339893,19.0,332.0,0.619403,-204.0,697.0,1.0641221,42.0,677.0,1.0954692,59.0,435.0,0.84139264,-82.0
70.13,156.23,-12.37,55.3,233.47,84.99,106.6,528.0,0.8669951,-81.0,504.0,0.85714287,-84.0,553.0,0.80966324,-130.0,473.0,0.6680791,-235.0,578.0,1.0339893,19.0,332.0,0.619403,-204.0,697.0,1.0641221,42.0,677.0,1.0954692,59.0,431.0,0.8336557,-86.0
