SG_D0,SG_D1,SG_D2,SG_D3,SG_D4,SG_D5,SG_D6,SG_D7,SG_D8,ID
-18.0,-11.0,148.0,-83.0,-25.0,112.0,108.0,11.0,-124.0,120
-20.0,-13.0,144.0,-84.0,-27.0,109.0,107.0,10.0,-125.0,120
-20.0,-15.0,144.0,-86.0,-28.0,108.0,104.0,6.0,-125.0,120
-26.0,-18.0,142.0,-86.0,-29.0,108.0,104.0,5.0,-125.0,120
-27.0,-19.0,142.0,-87.0,-31.0,108.0,103.0,5.0,-125.0,120
-27.0,-19.0,142.0,-87.0,-32.0,106.0,103.0,5.0,-125.0,120
-27.0,-19.0,142.0,-87.0,-32.0,106.0,103.0,5.0,-125.0,120
-26.0,-19.0,142.0,-86.0,-31.0,106.0,104.0,5.0,-125.0,120
-25.0,-19.0,144.0,-86.0,-29.0,107.0,104.0,5.0,-125.0,120
-22.0,-23.0,136.0,-81.0,-29.0,104.0,104.0,3.0,-123.0,120
-22.0,-21.0,136.0,-81.0,-28.0,104.0,105.0,4.0,-123.0,120
-21.0,-23.0,137.0,-81.0,-29.0,105.0,105.0,3.0,-122.0,120
-23.0,-23.0,135.0,-81.0,-29.0,105.0,105.0,3.0,-124.0,120
-23.0,-23.0,135.0,-82.0,-29.0,103.0,105.0,3.0,-124.0,120
-24.0,-23.0,135.0,-84.0,-30.0,103.0,105.0,2.0,-124.0,120
-24.0,-24.0,134.0,-84.0,-30.0,101.0,104.0,1.0,-125.0,120
-23.0,-23.0,134.0,-82.0,-30.0,101.0,104.0,2.0,-125.0,120
-23.0,-23.0,135.0,-82.0,-29.0,101.0,105.0,3.0,-124.0,120
-23.0,-23.0,135.0,-81.0,-29.0,101.0,106.0,3.0,-124.0,120
-22.0,-23.0,135.0,-81.0,-29.0,101.0,106.0,3.0,-124.0,120
-21.0,-24.0,137.0,-81.0,-30.0,101.0,105.0,3.0,-125.0,120
-23.0,-27.0,135.0,-83.0,-31.0,99.0,105.0,-1.0,-125.0,120
-23.0,-27.0,137.0,-82.0,-30.0,99.0,105.0,0.0,-125.0,120
-31.0,-32.0,140.0,-95.0,-31.0,94.0,108.0,-15.0,-118.0,120
-33.0,-32.0,140.0,-97.0,-31.0,93.0,108.0,-15.0,-118.0,120
-33.0,-33.0,140.0,-98.0,-31.0,92.0,108.0,-16.0,-118.0,120
-34.0,-33.0,140.0,-102.0,-31.0,92.0,108.0,-16.0,-118.0,120
-34.0,-33.0,137.0,-104.0,-32.0,91.0,108.0,-17.0,-118.0,120
-33.0,-32.0,138.0,-104.0,-32.0,91.0,108.0,-17.0,-118.0,120
-33.0,-31.0,138.0,-102.0,-32.0,92.0,109.0,-16.0,-115.0,120
-32.0,-31.0,138.0,-101.0,-31.0,92.0,109.0,-16.0,-114.0,120
-32.0,-31.0,138.0,-101.0,-31.0,92.0,109.0,-16.0,-114.0,120
-33.0,-31.0,140.0,-100.0,-31.0,93.0,110.0,-20.0,-113.0,120
-35.0,-31.0,137.0,-102.0,-31.0,92.0,108.0,-21.0,-116.0,120
-35.0,-32.0,137.0,-102.0,-31.0,92.0,106.0,-21.0,-116.0,120
-37.0,-32.0,137.0,-102.0,-33.0,92.0,106.0,-21.0,-116.0,120
-37.0,-33.0,137.0,-102.0,-33.0,92.0,106.0,-21.0,-116.0,120
-35.0,-33.0,137.0,-102.0,-31.0,92.0,108.0,-21.0,-116.0,120
-35.0,-33.0,137.0,-100.0,-31.0,92.0,108.0,-21.0,-114.0,120
-35.0,-33.0,138.0,-100.0,-29.0,92.0,108.0,-20.0,-114.0,120
-31.0,-28.0,134.0,-102.0,-33.0,89.0,108.0,-20.0,-117.0,120
-31.0,-28.0,135.0,-102.0,-32.0,89.0,108.0,-19.0,-117.0,120
-31.0,-28.0,135.0,-99.0,-32.0,89.0,109.0,-19.0,-117.0,120
-30.0,-28.0,135.0,-98.0,-32.0,89.0,110.0,-17.0,-117.0,120
-29.0,-28.0,135.0,-99.0,-33.0,87.0,110.0,-17.0,-117.0,120
-31.0,-28.0,134.0,-99.0,-34.0,87.0,110.0,-17.0,-117.0,120
-31.0,-28.0,134.0,-99.0,-34.0,85.0,110.0,-17.0,-118.0,120
-31.0,-28.0,131.0,-99.0,-37.0,85.0,109.0,-17.0,-118.0,120
-31.0,-29.0,131.0,-99.0,-37.0,85.0,109.0,-19.0,-118.0,120
-29.0,-28.0,131.0,-97.0,-34.0,85.0,109.0,-17.0,-118.0,120
