# p15_r-15,p15_r0,p15_r15,p15_r45,p25_r0,p45_r-15,p45_r0,p45_r15,p45_r45,p65_r0,p0_r0
138,57,0,0,0,0,6,0,47,2,0
30,120,0,0,0,0,50,50,0,0,0
0,36,164,0,0,0,0,50,0,0,0
0,0,0,250,0,0,0,0,0,0,0
0,77,13,0,90,7,63,0,0,0,0
0,28,0,0,22,51,50,0,0,99,0
0,48,0,0,2,3,62,85,0,50,0
50,50,0,0,35,0,15,49,50,0,1
8,0,0,91,0,0,0,9,100,0,42
0,0,0,0,0,47,0,0,50,153,0
15,1,0,50,49,0,0,0,34,0,101
