# p15_r-15,p15_r0,p15_r15,p15_r45,p25_r0,p45_r-15,p45_r0,p45_r15,p45_r45,p65_r0,p0_r0
59,141,0,50,0,0,0,0,0,0,0
51,99,0,0,50,0,0,0,0,0,50
0,0,100,100,50,0,0,0,0,0,0
1,0,0,215,0,0,0,0,34,0,0
0,29,9,0,212,0,0,0,0,0,0
0,0,0,0,50,99,0,0,0,101,0
0,0,0,0,0,50,0,150,0,50,0
0,0,0,0,0,35,4,211,0,0,0
0,0,0,80,0,0,0,0,170,0,0
0,0,0,50,0,47,3,50,0,100,0
67,0,0,0,0,0,0,0,0,0,183
