# p15_r-15,p15_r0,p15_r15,p15_r45,p25_r0,p45_r-15,p45_r0,p45_r15,p45_r45,p65_r0,p0_r0
150,0,0,0,50,0,0,0,0,0,50
146,4,0,0,95,0,0,0,0,0,5
8,42,0,0,90,12,48,50,0,0,0
0,0,0,100,0,0,0,0,150,0,0
28,56,100,0,66,0,0,0,0,0,0
0,50,50,0,0,50,81,19,0,0,0
0,0,44,0,39,42,47,50,0,28,0
0,0,0,0,0,0,77,173,0,0,0
0,0,0,13,0,0,0,0,237,0,0
0,0,0,0,0,0,0,0,0,250,0
45,0,0,0,0,50,0,0,50,0,105
