# p15_r-15,p15_r0,p15_r15,p15_r45,p25_r0,p45_r-15,p45_r0,p45_r15,p45_r45,p65_r0,p0_r0
148,52,0,0,0,0,50,0,0,0,0
0,250,0,0,0,0,0,0,0,0,0
0,35,136,0,0,0,0,79,0,0,0
0,0,0,186,0,0,0,0,64,0,0
0,53,0,0,167,2,28,0,0,0,0
23,5,0,0,104,25,42,0,7,6,38
44,0,0,0,77,3,41,50,2,33,0
0,50,0,0,0,0,0,200,0,0,0
0,0,50,8,0,0,0,0,192,0,0
0,0,0,0,4,8,0,46,0,192,0
0,0,0,0,0,0,0,0,50,0,200
