taskNumber,yaxis,xaxis,zaxis,force
0,104.45,-64.51,-200.7,0.1
0,104.45,-64.51,-200.7,0.1
0,104.45,-64.51,-200.7,0.1
0,104.45,-64.51,-200.7,0.1
0,104.45,-64.51,-200.7,0.1
0,131.07,-84.99,-249.86,0.1
0,131.07,-84.99,-249.86,0.1
0,131.07,-84.99,-249.86,0.1
0,131.07,-84.99,-249.86,0.1
0,131.07,-84.99,-249.86,0.1
0,131.07,-55.3,-246.78,0.0
0,131.07,-55.3,-246.78,0.0
0,131.07,-55.3,-246.78,0.0
0,131.07,-55.3,-246.78,0.0
0,131.07,-55.3,-246.78,0.0
0,131.07,-55.3,-246.78,0.0
0,125.95,-30.72,-259.07,0.1
0,125.95,-30.72,-259.07,0.1
0,125.95,-30.72,-259.07,0.1
0,125.95,-30.72,-259.07,0.1
0,125.95,-30.72,-259.07,0.1
0,138.24,-34.82,-260.1,0.0
0,138.24,-34.82,-260.1,0.0
0,138.24,-34.82,-260.1,0.0
0,138.24,-34.82,-260.1,0.0
0,138.24,-34.82,-260.1,0.0
0,138.24,-34.82,-260.1,0.0
0,118.78,-46.08,-201.73,-0.1
0,118.78,-46.08,-201.73,-0.1
0,118.78,-46.08,-201.73,-0.1
0,118.78,-46.08,-201.73,-0.1
0,118.78,-46.08,-201.73,-0.1
0,154.62,-36.86,-200.7,-0.1
0,154.62,-36.86,-200.7,-0.1
0,154.62,-36.86,-200.7,-0.1
0,154.62,-36.86,-200.7,-0.1
0,154.62,-36.86,-200.7,-0.1
0,154.62,-36.86,-200.7,-0.1
0,147.46,8.19,-258.05,-0.1
0,147.46,8.19,-258.05,-0.1
0,147.46,8.19,-258.05,-0.1
0,147.46,8.19,-258.05,-0.1
0,147.46,8.19,-258.05,-0.1
0,147.46,8.19,-258.05,-0.1
0,142.34,-8.19,-231.42,0.4
0,142.34,-8.19,-231.42,0.4
0,142.34,-8.19,-231.42,0.4
0,142.34,-8.19,-231.42,0.4
0,142.34,-8.19,-231.42,0.4
0,142.34,-8.19,-226.3,19.7
0,142.34,-8.19,-226.3,19.7
0,142.34,-8.19,-226.3,19.7
0,142.34,-8.19,-226.3,19.7
0,142.34,-8.19,-226.3,19.7
0,142.34,-8.19,-226.3,19.7
0,142.34,9.22,-229.38,120.7
0,142.34,9.22,-229.38,120.7
0,142.34,9.22,-229.38,120.7
