roll,yaw,pitch,yaxis,xaxis,zaxis,force,SG0,SG_E0,SG_D0,SG1,SG_E1,SG_D1,SG2,SG_E2,SG_D2,SG3,SG_E3,SG_D3,SG4,SG_E4,SG_D4,SG5,SG_E5,SG_D5,SG6,SG_E6,SG_D6,SG7,SG_E7,SG_D7,SG8,SG_E8,SG_D8
169.32,136.92,-43.17,178.18,36.86,-188.42,38.8,663.0,0.92597765,-53.0,574.0,0.9379085,-38.0,590.0,0.8600583,-96.0,715.0,1.0243553,17.0,466.0,0.69552237,-204.0,376.0,0.6143791,-236.0,302.0,0.6304802,-177.0,696.0,0.96935934,-22.0,510.0,0.8629442,-81.0
169.12,137.44,-43.47,177.15,32.77,-186.37,37.3,665.0,0.92877096,-51.0,575.0,0.9395425,-37.0,584.0,0.851312,-102.0,717.0,1.0272206,19.0,466.0,0.69552237,-204.0,372.0,0.60784316,-240.0,302.0,0.6304802,-177.0,697.0,0.97075206,-21.0,512.0,0.86632824,-79.0
169.12,137.44,-43.47,177.15,32.77,-186.37,37.3,677.0,0.9455307,-39.0,575.0,0.9395425,-37.0,585.0,0.8527697,-101.0,722.0,1.034384,24.0,466.0,0.69552237,-204.0,372.0,0.60784316,-240.0,302.0,0.6304802,-177.0,697.0,0.97075206,-21.0,512.0,0.86632824,-79.0
169.57,137.23,-43.33,179.2,35.84,-187.39,35.8,681.0,0.95111734,-35.0,583.0,0.95261437,-29.0,589.0,0.85860056,-97.0,723.0,1.0358167,25.0,470.0,0.70149255,-200.0,373.0,0.6094771,-239.0,302.0,0.6304802,-177.0,697.0,0.97075206,-21.0,512.0,0.86632824,-79.0
169.57,137.23,-43.33,179.2,35.84,-187.39,35.8,687.0,0.9594972,-29.0,583.0,0.95261437,-29.0,590.0,0.8600583,-96.0,727.0,1.0415473,29.0,470.0,0.70149255,-200.0,374.0,0.6111111,-238.0,305.0,0.6367432,-174.0,696.0,0.96935934,-22.0,509.0,0.8612521,-82.0
169.67,137.21,-43.59,180.22,34.82,-186.37,36.1,691.0,0.9650838,-25.0,582.0,0.95098037,-30.0,585.0,0.8527697,-101.0,726.0,1.0401146,28.0,470.0,0.70149255,-200.0,372.0,0.60784316,-240.0,306.0,0.6388309,-173.0,699.0,0.9735376,-19.0,511.0,0.8646362,-80.0
169.67,137.21,-43.59,180.22,34.82,-186.37,36.1,691.0,0.9650838,-25.0,582.0,0.95098037,-30.0,585.0,0.8527697,-101.0,726.0,1.0401146,28.0,472.0,0.7044776,-198.0,372.0,0.60784316,-240.0,306.0,0.6388309,-173.0,699.0,0.9735376,-19.0,511.0,0.8646362,-80.0
169.67,137.21,-43.59,180.22,34.82,-186.37,36.1,687.0,0.9594972,-29.0,581.0,0.9493464,-31.0,587.0,0.8556851,-99.0,723.0,1.0358167,25.0,473.0,0.70597017,-197.0,374.0,0.6111111,-238.0,309.0,0.6450939,-170.0,692.0,0.96378833,-26.0,509.0,0.8612521,-82.0
169.85,137.25,-43.6,178.18,32.77,-187.39,36.0,662.0,0.924581,-54.0,573.0,0.9362745,-39.0,585.0,0.8527697,-101.0,714.0,1.0229226,16.0,474.0,0.70746267,-196.0,376.0,0.6143791,-236.0,306.0,0.6388309,-173.0,690.0,0.96100277,-28.0,507.0,0.857868,-84.0
169.85,137.25,-43.6,178.18,32.77,-187.39,36.0,671.0,0.93715084,-45.0,574.0,0.9379085,-38.0,585.0,0.8527697,-101.0,715.0,1.0243553,17.0,474.0,0.70746267,-196.0,376.0,0.6143791,-236.0,308.0,0.64300627,-171.0,693.0,0.96518105,-25.0,509.0,0.8612521,-82.0
169.52,137.45,-43.58,180.22,34.82,-185.34,35.8,678.0,0.94692737,-38.0,586.0,0.9575163,-26.0,589.0,0.85860056,-97.0,717.0,1.0272206,19.0,475.0,0.7089552,-195.0,379.0,0.61928105,-233.0,306.0,0.6388309,-173.0,692.0,0.96378833,-26.0,509.0,0.8612521,-82.0
169.52,137.45,-43.58,180.22,34.82,-185.34,35.8,677.0,0.9455307,-39.0,577.0,0.9428105,-35.0,589.0,0.85860056,-97.0,717.0,1.0272206,19.0,475.0,0.7089552,-195.0,379.0,0.61928105,-233.0,306.0,0.6388309,-173.0,692.0,0.96378833,-26.0,509.0,0.8612521,-82.0
