# p15_r-15,p15_r0,p15_r15,p15_r45,p25_r0,p45_r-15,p45_r0,p45_r15,p45_r45,p65_r0,p0_r0
430,192,0,266,19,132,0,40,26,0,145
0,434,249,91,475,0,0,0,0,0,1
38,327,885,0,0,0,0,0,0,0,0
0,0,0,1250,0,0,0,0,0,0,0
0,241,59,0,601,0,250,43,56,0,0
0,0,0,0,0,484,508,1,0,257,0
0,0,0,0,254,505,192,157,0,142,0
0,0,0,0,270,50,320,579,12,19,0
0,0,0,248,0,0,0,121,827,54,0
0,0,0,0,0,250,326,0,0,674,0
0,0,0,0,0,0,0,0,0,0,1250
