taskNumber,yaxis,xaxis,zaxis,force,SG0,SG_E0,SG_D0,SG1,SG_E1,SG_D1,SG2,SG_E2,SG_D2,SG3,SG_E3,SG_D3,SG4,SG_E4,SG_D4,SG5,SG_E5,SG_D5,SG6,SG_E6,SG_D6,SG7,SG_E7,SG_D7,SG8,SG_E8,SG_D8
0,89.09,84.99,-238.59,310.8,898.0,1.3402985,228.0,729.0,1.4521912,227.0,620.0,0.9117647,-60.0,306.0,0.6695843,-151.0,552.0,0.9230769,-46.0,262.0,0.42810458,-350.0,472.0,0.9309665,-35.0,666.0,0.9527897,-33.0,382.0,0.6643478,-193.0
0,89.09,84.99,-238.59,310.8,898.0,1.3402985,228.0,729.0,1.4521912,227.0,620.0,0.9117647,-60.0,306.0,0.6695843,-151.0,552.0,0.9230769,-46.0,278.0,0.45424837,-334.0,472.0,0.9309665,-35.0,666.0,0.9527897,-33.0,383.0,0.666087,-192.0
0,91.14,84.99,-240.64,310.7,898.0,1.3402985,228.0,729.0,1.4521912,227.0,620.0,0.9117647,-60.0,306.0,0.6695843,-151.0,552.0,0.9230769,-46.0,278.0,0.45424837,-334.0,472.0,0.9309665,-35.0,666.0,0.9527897,-33.0,384.0,0.6678261,-191.0
0,91.14,84.99,-240.64,310.7,861.0,1.2850746,191.0,724.0,1.442231,222.0,619.0,0.9102941,-61.0,300.0,0.65645516,-157.0,550.0,0.91973245,-48.0,274.0,0.44771242,-338.0,475.0,0.9368836,-32.0,664.0,0.94992846,-35.0,385.0,0.6695652,-190.0
0,90.11,87.04,-239.62,302.9,877.0,1.3089552,207.0,741.0,1.4760957,239.0,620.0,0.9117647,-60.0,297.0,0.6498906,-160.0,547.0,0.9147157,-51.0,262.0,0.42810458,-350.0,474.0,0.93491125,-33.0,668.0,0.9556509,-31.0,382.0,0.6643478,-193.0
0,90.11,87.04,-239.62,302.9,878.0,1.3104478,208.0,744.0,1.4820718,242.0,626.0,0.92058825,-54.0,297.0,0.6498906,-160.0,548.0,0.916388,-50.0,267.0,0.4362745,-345.0,474.0,0.93491125,-33.0,668.0,0.9556509,-31.0,382.0,0.6643478,-193.0
0,90.11,82.94,-239.62,305.9,878.0,1.3104478,208.0,747.0,1.4880478,245.0,627.0,0.9220588,-53.0,297.0,0.6498906,-160.0,548.0,0.916388,-50.0,267.0,0.4362745,-345.0,474.0,0.93491125,-33.0,668.0,0.9556509,-31.0,383.0,0.666087,-192.0
0,90.11,82.94,-239.62,305.9,881.0,1.3149254,211.0,748.0,1.4900398,246.0,627.0,0.9220588,-53.0,297.0,0.6498906,-160.0,548.0,0.916388,-50.0,267.0,0.4362745,-345.0,475.0,0.9368836,-32.0,669.0,0.95708156,-30.0,383.0,0.666087,-192.0
0,92.16,82.94,-239.62,307.6,901.0,1.3447762,231.0,770.0,1.5338645,268.0,649.0,0.95441175,-31.0,282.0,0.6170678,-175.0,542.0,0.9063545,-56.0,249.0,0.40686274,-363.0,475.0,0.9368836,-32.0,663.0,0.94849783,-36.0,379.0,0.65913045,-196.0
0,92.16,82.94,-239.62,307.6,901.0,1.3447762,231.0,770.0,1.5338645,268.0,649.0,0.95441175,-31.0,282.0,0.6170678,-175.0,543.0,0.90802675,-55.0,251.0,0.4101307,-361.0,475.0,0.9368836,-32.0,663.0,0.94849783,-36.0,380.0,0.66086954,-195.0
0,93.18,83.97,-235.52,310.2,898.0,1.3402985,228.0,764.0,1.5219123,262.0,638.0,0.9382353,-42.0,281.0,0.61487967,-176.0,543.0,0.90802675,-55.0,253.0,0.41339868,-359.0,476.0,0.938856,-31.0,663.0,0.94849783,-36.0,381.0,0.6626087,-194.0
0,93.18,83.97,-235.52,310.2,891.0,1.3298508,221.0,763.0,1.5199203,261.0,635.0,0.9338235,-45.0,281.0,0.61487967,-176.0,543.0,0.90802675,-55.0,249.0,0.40686274,-363.0,476.0,0.938856,-31.0,662.0,0.94706726,-37.0,381.0,0.6626087,-194.0
0,91.14,80.9,-237.57,305.1,891.0,1.3298508,221.0,763.0,1.5199203,261.0,635.0,0.9338235,-45.0,281.0,0.61487967,-176.0,543.0,0.90802675,-55.0,249.0,0.40686274,-363.0,473.0,0.9329389,-34.0,662.0,0.94706726,-37.0,381.0,0.6626087,-194.0
0,91.14,80.9,-237.57,305.1,886.0,1.322388,216.0,759.0,1.5119522,257.0,635.0,0.9338235,-45.0,281.0,0.61487967,-176.0,543.0,0.90802675,-55.0,249.0,0.40686274,-363.0,472.0,0.9309665,-35.0,662.0,0.94706726,-37.0,379.0,0.65913045,-196.0
0,90.11,86.02,-236.54,305.6,885.0,1.3208956,215.0,755.0,1.5039841,253.0,634.0,0.93235296,-46.0,281.0,0.61487967,-176.0,543.0,0.90802675,-55.0,249.0,0.40686274,-363.0,472.0,0.9309665,-35.0,662.0,0.94706726,-37.0,378.0,0.6573913,-197.0
0,90.11,86.02,-236.54,305.6,885.0,1.3208956,215.0,759.0,1.5119522,257.0,635.0,0.9338235,-45.0,281.0,0.61487967,-176.0,544.0,0.909699,-54.0,253.0,0.41339868,-359.0,472.0,0.9309665,-35.0,662.0,0.94706726,-37.0,378.0,0.6573913,-197.0
0,91.14,82.94,-236.54,304.8,885.0,1.3208956,215.0,759.0,1.5119522,257.0,635.0,0.9338235,-45.0,281.0,0.61487967,-176.0,546.0,0.9130435,-52.0,255.0,0.41666666,-357.0,473.0,0.9329389,-34.0,662.0,0.94706726,-37.0,378.0,0.6573913,-197.0
0,91.14,82.94,-236.54,304.8,885.0,1.3208956,215.0,759.0,1.5119522,257.0,635.0,0.9338235,-45.0,281.0,0.61487967,-176.0,550.0,0.91973245,-48.0,256.0,0.41830066,-356.0,473.0,0.9329389,-34.0,662.0,0.94706726,-37.0,378.0,0.6573913,-197.0
0,91.14,82.94,-236.54,304.8,885.0,1.3208956,215.0,759.0,1.5119522,257.0,635.0,0.9338235,-45.0,281.0,0.61487967,-176.0,550.0,0.91973245,-48.0,256.0,0.41830066,-356.0,474.0,0.93491125,-33.0,662.0,0.94706726,-37.0,378.0,0.6573913,-197.0
0,94.21,82.94,-236.54,303.6,947.0,1.4134328,277.0,796.0,1.5856574,294.0,637.0,0.9367647,-43.0,281.0,0.61487967,-176.0,539.0,0.9013378,-59.0,230.0,0.375817,-382.0,478.0,0.94280076,-29.0,658.0,0.9413448,-41.0,373.0,0.64869565,-202.0
0,94.21,82.94,-236.54,303.6,947.0,1.4134328,277.0,796.0,1.5856574,294.0,637.0,0.9367647,-43.0,283.0,0.619256,-174.0,540.0,0.90301,-58.0,230.0,0.375817,-382.0,480.0,0.9467456,-27.0,658.0,0.9413448,-41.0,373.0,0.64869565,-202.0
0,94.21,82.94,-236.54,306.8,947.0,1.4134328,277.0,796.0,1.5856574,294.0,642.0,0.94411767,-38.0,286.0,0.6258206,-171.0,540.0,0.90301,-58.0,232.0,0.37908497,-380.0,480.0,0.9467456,-27.0,658.0,0.9413448,-41.0,373.0,0.64869565,-202.0
0,94.21,82.94,-236.54,306.8,947.0,1.4134328,277.0,796.0,1.5856574,294.0,642.0,0.94411767,-38.0,289.0,0.63238513,-168.0,542.0,0.9063545,-56.0,232.0,0.37908497,-380.0,480.0,0.9467456,-27.0,660.0,0.944206,-39.0,373.0,0.64869565,-202.0
0,93.18,83.97,-238.59,301.8,935.0,1.3955224,265.0,787.0,1.5677291,285.0,637.0,0.9367647,-43.0,287.0,0.6280087,-170.0,542.0,0.9063545,-56.0,232.0,0.37908497,-380.0,478.0,0.94280076,-29.0,658.0,0.9413448,-41.0,373.0,0.64869565,-202.0
0,93.18,83.97,-238.59,301.8,931.0,1.3895522,261.0,780.0,1.5537848,278.0,636.0,0.9352941,-44.0,287.0,0.6280087,-170.0,542.0,0.9063545,-56.0,232.0,0.37908497,-380.0,478.0,0.94280076,-29.0,658.0,0.9413448,-41.0,373.0,0.64869565,-202.0
0,93.18,81.92,-237.57,303.1,920.0,1.3731344,250.0,775.0,1.5438247,273.0,631.0,0.9279412,-49.0,287.0,0.6280087,-170.0,542.0,0.9063545,-56.0,232.0,0.37908497,-380.0,476.0,0.938856,-31.0,658.0,0.9413448,-41.0,373.0,0.64869565,-202.0
0,93.18,81.92,-237.57,303.1,915.0,1.3656716,245.0,773.0,1.5398406,271.0,629.0,0.925,-51.0,287.0,0.6280087,-170.0,542.0,0.9063545,-56.0,232.0,0.37908497,-380.0,475.0,0.9368836,-32.0,658.0,0.9413448,-41.0,372.0,0.6469565,-203.0
0,91.14,81.92,-238.59,305.7,896.0,1.3373134,226.0,760.0,1.5139443,258.0,624.0,0.91764706,-56.0,286.0,0.6258206,-171.0,542.0,0.9063545,-56.0,232.0,0.37908497,-380.0,472.0,0.9309665,-35.0,658.0,0.9413448,-41.0,371.0,0.6452174,-204.0
0,91.14,81.92,-238.59,305.7,906.0,1.3522388,236.0,766.0,1.5258964,264.0,624.0,0.91764706,-56.0,286.0,0.6258206,-171.0,543.0,0.90802675,-55.0,237.0,0.3872549,-375.0,475.0,0.9368836,-32.0,660.0,0.944206,-39.0,371.0,0.6452174,-204.0
0,94.21,84.99,-237.57,304.1,915.0,1.3656716,245.0,773.0,1.5398406,271.0,629.0,0.925,-51.0,286.0,0.6258206,-171.0,543.0,0.90802675,-55.0,239.0,0.39052287,-373.0,476.0,0.938856,-31.0,662.0,0.94706726,-37.0,371.0,0.6452174,-204.0
0,94.21,84.99,-237.57,304.1,920.0,1.3731344,250.0,773.0,1.5398406,271.0,629.0,0.925,-51.0,286.0,0.6258206,-171.0,543.0,0.90802675,-55.0,240.0,0.39215687,-372.0,476.0,0.938856,-31.0,662.0,0.94706726,-37.0,371.0,0.6452174,-204.0
0,94.21,83.97,-237.57,303.5,920.0,1.3731344,250.0,773.0,1.5398406,271.0,629.0,0.925,-51.0,286.0,0.6258206,-171.0,544.0,0.909699,-54.0,243.0,0.3970588,-369.0,476.0,0.938856,-31.0,662.0,0.94706726,-37.0,371.0,0.6452174,-204.0
0,94.21,83.97,-237.57,303.5,906.0,1.3522388,236.0,766.0,1.5258964,264.0,624.0,0.91764706,-56.0,278.0,0.6083151,-179.0,545.0,0.91137123,-53.0,247.0,0.40359476,-365.0,474.0,0.93491125,-33.0,663.0,0.94849783,-36.0,363.0,0.6313043,-212.0
0,93.18,81.92,-235.52,305.6,887.0,1.3238806,217.0,754.0,1.501992,252.0,619.0,0.9102941,-61.0,278.0,0.6083151,-179.0,545.0,0.91137123,-53.0,247.0,0.40359476,-365.0,471.0,0.92899406,-36.0,663.0,0.94849783,-36.0,363.0,0.6313043,-212.0
0,93.18,81.92,-235.52,305.6,884.0,1.3194029,214.0,749.0,1.4920319,247.0,607.0,0.8926471,-73.0,277.0,0.6061269,-180.0,545.0,0.91137123,-53.0,247.0,0.40359476,-365.0,471.0,0.92899406,-36.0,663.0,0.94849783,-36.0,363.0,0.6313043,-212.0
0,93.18,81.92,-235.52,305.6,877.0,1.3089552,207.0,743.0,1.4800797,241.0,607.0,0.8926471,-73.0,277.0,0.6061269,-180.0,545.0,0.91137123,-53.0,247.0,0.40359476,-365.0,471.0,0.92899406,-36.0,663.0,0.94849783,-36.0,363.0,0.6313043,-212.0
0,94.21,84.99,-238.59,305.8,876.0,1.3074627,206.0,741.0,1.4760957,239.0,607.0,0.8926471,-73.0,277.0,0.6061269,-180.0,545.0,0.91137123,-53.0,247.0,0.40359476,-365.0,471.0,0.92899406,-36.0,663.0,0.94849783,-36.0,363.0,0.6313043,-212.0
0,94.21,84.99,-238.59,305.8,876.0,1.3074627,206.0,741.0,1.4760957,239.0,607.0,0.8926471,-73.0,278.0,0.6083151,-179.0,548.0,0.916388,-50.0,247.0,0.40359476,-365.0,471.0,0.92899406,-36.0,663.0,0.94849783,-36.0,364.0,0.63304347,-211.0
0,95.23,86.02,-233.47,307.8,876.0,1.3074627,206.0,741.0,1.4760957,239.0,607.0,0.8926471,-73.0,278.0,0.6083151,-179.0,548.0,0.916388,-50.0,252.0,0.4117647,-360.0,471.0,0.92899406,-36.0,663.0,0.94849783,-36.0,364.0,0.63304347,-211.0
0,93.18,86.02,-238.59,309.3,876.0,1.3074627,206.0,741.0,1.4760957,239.0,594.0,0.87352943,-86.0,278.0,0.6083151,-179.0,552.0,0.9230769,-46.0,262.0,0.42810458,-350.0,473.0,0.9329389,-34.0,665.0,0.9513591,-34.0,365.0,0.6347826,-210.0
0,93.18,86.02,-238.59,309.3,866.0,1.2925373,196.0,737.0,1.4681275,235.0,593.0,0.8720588,-87.0,277.0,0.6061269,-180.0,552.0,0.9230769,-46.0,259.0,0.4232026,-353.0,471.0,0.92899406,-36.0,665.0,0.9513591,-34.0,365.0,0.6347826,-210.0
0,93.18,83.97,-236.54,304.0,866.0,1.2925373,196.0,737.0,1.4681275,235.0,593.0,0.8720588,-87.0,277.0,0.6061269,-180.0,550.0,0.91973245,-48.0,258.0,0.42156863,-354.0,471.0,0.92899406,-36.0,664.0,0.94992846,-35.0,365.0,0.6347826,-210.0
0,93.18,83.97,-236.54,304.0,866.0,1.2925373,196.0,737.0,1.4681275,235.0,593.0,0.8720588,-87.0,277.0,0.6061269,-180.0,550.0,0.91973245,-48.0,253.0,0.41339868,-359.0,471.0,0.92899406,-36.0,664.0,0.94992846,-35.0,365.0,0.6347826,-210.0
0,94.21,83.97,-236.54,302.0,876.0,1.3074627,206.0,741.0,1.4760957,239.0,593.0,0.8720588,-87.0,277.0,0.6061269,-180.0,550.0,0.91973245,-48.0,253.0,0.41339868,-359.0,472.0,0.9309665,-35.0,665.0,0.9513591,-34.0,365.0,0.6347826,-210.0
0,94.21,83.97,-236.54,302.0,876.0,1.3074627,206.0,742.0,1.4780877,240.0,594.0,0.87352943,-86.0,277.0,0.6061269,-180.0,550.0,0.91973245,-48.0,253.0,0.41339868,-359.0,473.0,0.9329389,-34.0,665.0,0.9513591,-34.0,366.0,0.63652176,-209.0
0,95.23,81.92,-237.57,302.7,884.0,1.3194029,214.0,749.0,1.4920319,247.0,598.0,0.87941176,-82.0,277.0,0.6061269,-180.0,550.0,0.91973245,-48.0,253.0,0.41339868,-359.0,473.0,0.9329389,-34.0,665.0,0.9513591,-34.0,367.0,0.63826084,-208.0
0,95.23,81.92,-237.57,302.7,887.0,1.3238806,217.0,754.0,1.501992,252.0,599.0,0.8808824,-81.0,277.0,0.6061269,-180.0,550.0,0.91973245,-48.0,253.0,0.41339868,-359.0,474.0,0.93491125,-33.0,665.0,0.9513591,-34.0,367.0,0.63826084,-208.0
0,95.23,83.97,-235.52,301.1,889.0,1.3268657,219.0,757.0,1.5079681,255.0,600.0,0.88235295,-80.0,274.0,0.59956235,-183.0,547.0,0.9147157,-51.0,240.0,0.39215687,-372.0,474.0,0.93491125,-33.0,662.0,0.94706726,-37.0,367.0,0.63826084,-208.0
0,95.23,83.97,-235.52,301.1,889.0,1.3268657,219.0,757.0,1.5079681,255.0,600.0,0.88235295,-80.0,274.0,0.59956235,-183.0,545.0,0.91137123,-53.0,240.0,0.39215687,-372.0,473.0,0.9329389,-34.0,662.0,0.94706726,-37.0,367.0,0.63826084,-208.0
0,96.26,82.94,-234.5,302.4,887.0,1.3238806,217.0,749.0,1.4920319,247.0,598.0,0.87941176,-82.0,277.0,0.6061269,-180.0,552.0,0.9230769,-46.0,260.0,0.4248366,-352.0,473.0,0.9329389,-34.0,668.0,0.9556509,-31.0,367.0,0.63826084,-208.0
1,98.3,113.66,-224.26,305.2,0.0,0.0,-536.0,372.0,0.6788321,-176.0,299.0,0.521815,-274.0,86.0,0.15495495,-469.0,468.0,0.76221496,-146.0,225.0,0.3318584,-453.0,535.0,0.856,-90.0,466.0,0.932,-34.0,407.0,0.5856115,-288.0
1,98.3,113.66,-224.26,305.2,0.0,0.0,-536.0,372.0,0.6788321,-176.0,299.0,0.521815,-274.0,86.0,0.15495495,-469.0,469.0,0.76384366,-145.0,226.0,0.33333334,-452.0,535.0,0.856,-90.0,467.0,0.934,-33.0,407.0,0.5856115,-288.0
1,98.3,105.47,-223.23,301.0,0.0,0.0,-536.0,372.0,0.6788321,-176.0,299.0,0.521815,-274.0,86.0,0.15495495,-469.0,471.0,0.767101,-143.0,226.0,0.33333334,-452.0,535.0,0.856,-90.0,467.0,0.934,-33.0,407.0,0.5856115,-288.0
1,98.3,105.47,-223.23,301.0,0.0,0.0,-536.0,369.0,0.67335767,-179.0,300.0,0.5235602,-273.0,72.0,0.12972973,-483.0,472.0,0.7687296,-142.0,227.0,0.33480826,-451.0,533.0,0.8528,-92.0,465.0,0.93,-35.0,402.0,0.57841724,-293.0
1,96.26,110.59,-225.28,304.6,0.0,0.0,-536.0,357.0,0.6514599,-191.0,298.0,0.52006984,-275.0,52.0,0.093693696,-503.0,466.0,0.7589577,-148.0,235.0,0.34660766,-443.0,530.0,0.848,-95.0,458.0,0.916,-42.0,406.0,0.58417267,-289.0
