# p15_r-15,p15_r0,p15_r15,p15_r45,p25_r0,p45_r-15,p45_r0,p45_r15,p45_r45,p65_r0,p0_r0
10,45,0,0,86,0,0,0,0,0,109
10,94,74,0,50,0,0,0,0,0,22
0,139,11,0,100,0,0,0,0,0,0
0,0,0,250,0,0,0,0,0,0,0
16,2,90,0,142,0,0,0,0,0,0
0,0,0,0,2,80,95,73,0,0,0
0,0,0,0,0,72,48,130,0,0,0
0,0,0,0,50,0,3,197,0,0,0
32,0,0,53,0,0,0,96,69,0,0
0,0,0,0,0,0,50,0,0,200,0
50,46,0,0,0,0,0,0,0,0,154
