# p15_r-15,p15_r0,p15_r15,p15_r45,p25_r0,p45_r-15,p45_r0,p45_r15,p45_r45,p65_r0,p0_r0
191,2,3,0,7,39,8,0,0,0,0
46,50,0,0,140,0,0,10,0,0,4
0,25,199,0,12,0,0,14,0,0,0
0,0,0,250,0,0,0,0,0,0,0
0,11,0,0,239,0,0,0,0,0,0
58,1,0,0,23,85,0,33,0,12,38
30,0,25,0,0,0,61,53,0,81,0
0,9,54,0,79,15,5,82,0,6,0
0,0,26,64,0,0,0,10,150,0,0
0,0,0,0,0,31,47,14,0,158,0
40,0,0,0,0,16,0,0,50,0,144
