# p15_r-15,p15_r0,p15_r15,p15_r45,p25_r0,p45_r-15,p45_r0,p45_r15,p45_r45,p65_r0,p0_r0
132,75,7,25,0,0,0,0,0,2,9
153,48,5,0,0,0,0,33,11,0,0
50,33,0,0,2,42,0,68,47,8,0
12,0,38,50,0,0,50,0,50,50,0
37,0,18,0,41,0,5,69,66,6,8
0,0,49,50,10,1,10,32,0,98,0
3,45,2,47,0,3,0,50,50,50,0
0,29,40,36,47,13,0,0,49,33,3
0,50,0,115,0,0,0,0,85,0,0
0,0,0,14,0,87,37,13,0,99,0
0,0,0,0,0,0,0,3,0,0,247
