# p15_r-15,p15_r0,p15_r15,p15_r45,p25_r0,p45_r-15,p45_r0,p45_r15,p45_r45,p65_r0,p0_r0
130,0,0,68,0,7,0,43,0,0,2
0,50,50,16,0,0,0,50,0,0,84
0,0,106,0,94,0,0,50,0,0,0
0,0,0,150,0,0,0,0,100,0,0
0,77,32,0,141,0,0,0,0,0,0
17,5,8,0,0,133,0,50,0,2,35
0,0,0,0,0,79,60,0,0,111,0
0,0,17,0,27,89,100,17,0,0,0
0,0,5,88,0,0,0,0,124,0,33
0,0,0,0,0,0,10,0,0,240,0
18,32,0,0,0,0,50,50,0,0,100
