# p15_r-15,p15_r0,p15_r15,p15_r45,p25_r0,p45_r-15,p45_r0,p45_r15,p45_r45,p65_r0,p0_r0
157,43,0,50,0,0,0,0,0,0,0
0,150,50,0,50,0,0,0,0,0,0
0,67,128,0,55,0,0,0,0,0,0
5,45,26,150,0,0,0,0,24,0,0
0,0,1,0,235,14,0,0,0,0,0
80,32,0,25,50,0,0,18,0,22,23
0,0,0,50,22,25,0,103,0,50,0
0,0,0,0,34,0,20,117,0,79,0
0,0,0,51,0,0,0,0,199,0,0
8,45,0,9,0,93,3,50,0,42,0
0,64,0,0,0,0,0,0,0,0,186
