taskNumber,yaxis,xaxis,zaxis,force
0,8.19,-57.34,-227.33,3.1
0,8.19,-57.34,-227.33,3.1
0,8.19,-57.34,-227.33,3.1
0,33.79,-70.66,-254.98,3.1
0,33.79,-70.66,-254.98,3.1
0,33.79,-70.66,-254.98,3.1
0,33.79,-70.66,-254.98,3.1
0,33.79,-70.66,-254.98,3.1
0,41.98,-68.61,-266.24,3.1
0,41.98,-68.61,-266.24,3.1
0,41.98,-68.61,-266.24,3.1
0,41.98,-68.61,-266.24,3.1
0,41.98,-68.61,-266.24,3.1
0,41.98,-68.61,-266.24,3.1
0,26.62,-55.3,-253.95,3.1
0,26.62,-55.3,-253.95,3.1
0,26.62,-55.3,-253.95,3.1
0,26.62,-55.3,-253.95,3.1
0,26.62,-55.3,-253.95,3.1
0,1.02,-59.39,-215.04,3.1
0,1.02,-59.39,-215.04,3.1
0,1.02,-59.39,-215.04,3.1
0,1.02,-59.39,-215.04,3.1
0,1.02,-59.39,-215.04,3.1
0,1.02,-59.39,-215.04,3.1
0,-18.43,-27.65,-159.74,3.0
0,-18.43,-27.65,-159.74,3.0
0,-18.43,-27.65,-159.74,3.0
0,-18.43,-27.65,-159.74,3.0
0,-18.43,-27.65,-159.74,3.0
0,150.53,-28.67,-261.12,3.0
0,150.53,-28.67,-261.12,3.0
0,150.53,-28.67,-261.12,3.0
0,150.53,-28.67,-261.12,3.0
0,150.53,-28.67,-261.12,3.0
0,150.53,-28.67,-261.12,3.0
0,198.66,-116.74,-224.26,3.1
0,198.66,-116.74,-224.26,3.1
0,198.66,-116.74,-224.26,3.1
0,198.66,-116.74,-224.26,3.1
0,198.66,-116.74,-224.26,3.1
0,198.66,-116.74,-224.26,3.1
0,161.79,-57.34,-165.89,3.2
0,161.79,-57.34,-165.89,3.2
0,161.79,-57.34,-165.89,3.2
0,161.79,-57.34,-165.89,3.2
0,161.79,-57.34,-165.89,3.2
0,126.98,54.27,-178.18,3.1
0,126.98,54.27,-178.18,3.1
0,126.98,54.27,-178.18,3.1
0,126.98,54.27,-178.18,3.1
0,126.98,54.27,-178.18,3.1
0,126.98,54.27,-178.18,3.1
0,181.25,203.78,-210.94,10.0
0,181.25,203.78,-210.94,10.0
0,181.25,203.78,-210.94,10.0
0,181.25,203.78,-210.94,10.0
0,181.25,203.78,-210.94,10.0
0,175.1,21.5,-205.82,52.2
0,175.1,21.5,-205.82,52.2
0,175.1,21.5,-205.82,52.2
0,175.1,21.5,-205.82,52.2
0,175.1,21.5,-205.82,52.2
0,175.1,21.5,-205.82,52.2
0,193.54,-70.66,-155.65,93.2
0,193.54,-70.66,-155.65,93.2
0,193.54,-70.66,-155.65,93.2
0,193.54,-70.66,-155.65,93.2
0,177.15,-128.0,-164.86,118.1
0,177.15,-128.0,-164.86,118.1
0,177.15,-128.0,-164.86,118.1
0,145.41,-93.18,-203.78,120.4
0,145.41,-93.18,-203.78,120.4
0,145.41,-93.18,-203.78,120.4
0,145.41,-93.18,-203.78,120.4
0,145.41,-93.18,-203.78,120.4
0,152.58,17.41,-210.94,112.9
0,152.58,17.41,-210.94,112.9
0,152.58,17.41,-210.94,112.9
0,152.58,17.41,-210.94,112.9
0,152.58,17.41,-210.94,112.9
0,172.03,10.24,-202.75,104.9
0,172.03,10.24,-202.75,104.9
0,172.03,10.24,-202.75,104.9
0,172.03,10.24,-202.75,104.9
0,172.03,10.24,-202.75,104.9
0,172.03,10.24,-202.75,104.9
0,173.06,124.93,-208.9,109.8
0,173.06,124.93,-208.9,109.8
0,173.06,124.93,-208.9,109.8
0,173.06,124.93,-208.9,109.8
0,173.06,124.93,-208.9,109.8
0,173.06,124.93,-208.9,109.8
0,154.62,-6.14,-214.02,141.7
0,154.62,-6.14,-214.02,141.7
0,154.62,-6.14,-214.02,141.7
0,154.62,-6.14,-214.02,141.7
0,154.62,-6.14,-214.02,141.7
0,154.62,-108.54,-191.49,175.7
0,154.62,-108.54,-191.49,175.7
0,154.62,-108.54,-191.49,175.7
0,154.62,-108.54,-191.49,175.7
0,154.62,-108.54,-191.49,175.7
0,154.62,-108.54,-191.49,175.7
0,167.94,-37.89,-209.92,166.7
0,167.94,-37.89,-209.92,166.7
0,167.94,-37.89,-209.92,166.7
0,167.94,-37.89,-209.92,166.7
0,167.94,-37.89,-209.92,166.7
0,260.1,-81.92,-221.18,86.5
0,260.1,-81.92,-221.18,86.5
0,260.1,-81.92,-221.18,86.5
0,260.1,-81.92,-221.18,86.5
0,260.1,-81.92,-221.18,86.5
0,260.1,-81.92,-221.18,86.5
0,136.19,-152.58,-140.29,12.1
0,136.19,-152.58,-140.29,12.1
0,136.19,-152.58,-140.29,12.1
1,121.86,-73.73,-244.74,3.1
1,121.86,-73.73,-244.74,3.1
1,121.86,-73.73,-244.74,3.1
1,137.22,-86.02,-232.45,3.1
1,137.22,-86.02,-232.45,3.1
1,137.22,-86.02,-232.45,3.1
1,137.22,-86.02,-232.45,3.1
1,137.22,-86.02,-232.45,3.1
1,137.22,-86.02,-232.45,3.1
1,117.76,-90.11,-210.94,3.1
1,117.76,-90.11,-210.94,3.1
1,117.76,-90.11,-210.94,3.1
1,117.76,-90.11,-210.94,3.1
1,117.76,-90.11,-210.94,3.1
1,99.33,-99.33,-193.54,3.0
1,99.33,-99.33,-193.54,3.0
1,99.33,-99.33,-193.54,3.0
1,99.33,-99.33,-193.54,3.0
1,99.33,-99.33,-193.54,3.0
1,128.0,-86.02,-215.04,3.0
1,128.0,-86.02,-215.04,3.0
1,128.0,-86.02,-215.04,3.0
1,132.1,-33.79,-239.62,3.1
1,132.1,-33.79,-239.62,3.1
1,132.1,-33.79,-239.62,3.1
1,132.1,-33.79,-239.62,3.1
1,115.71,-91.14,-218.11,3.2
1,115.71,-91.14,-218.11,3.2
1,115.71,-91.14,-218.11,3.2
1,115.71,-91.14,-218.11,3.2
1,115.71,-91.14,-218.11,3.2
1,35.84,-8.19,-199.68,3.1
1,35.84,-8.19,-199.68,3.1
1,35.84,-8.19,-199.68,3.1
1,35.84,-8.19,-199.68,3.1
1,35.84,-8.19,-199.68,3.1
1,35.84,-8.19,-199.68,3.1
1,90.11,-88.06,-227.33,3.0
1,90.11,-88.06,-227.33,3.0
1,90.11,-88.06,-227.33,3.0
1,90.11,-88.06,-227.33,3.0
1,90.11,-88.06,-227.33,3.0
1,206.85,-132.1,-215.04,3.0
1,206.85,-132.1,-215.04,3.0
1,206.85,-132.1,-215.04,3.0
1,206.85,-132.1,-215.04,3.0
1,206.85,-132.1,-215.04,3.0
1,206.85,-132.1,-215.04,3.0
1,229.38,-104.45,-215.04,3.0
1,229.38,-104.45,-215.04,3.0
1,229.38,-104.45,-215.04,3.0
1,229.38,-104.45,-215.04,3.0
1,229.38,-104.45,-215.04,3.0
1,165.89,-34.82,-199.68,3.1
1,165.89,-34.82,-199.68,3.1
1,165.89,-34.82,-199.68,3.1
1,165.89,-34.82,-199.68,3.1
1,165.89,-34.82,-199.68,3.1
1,165.89,-34.82,-199.68,3.1
1,168.96,62.46,-178.18,4.8
1,168.96,62.46,-178.18,4.8
1,168.96,62.46,-178.18,4.8
1,168.96,62.46,-178.18,4.8
1,168.96,62.46,-178.18,4.8
1,187.39,69.63,-186.37,34.9
1,187.39,69.63,-186.37,34.9
1,187.39,69.63,-186.37,34.9
