ID,SG0p,SG0m,SG1p,SG1m,SG2p,SG2m,SG3p,SG3m,SG4p,SG4m,SG5p,SG5m,SG6p,SG6m,SG7p,SG7m,SG8p,SG8m
0,539,0,82,0,120,0,0,110,0,215,983,0,63,0,822,0,0,1681
1,196,0,0,0,0,69,0,571,0,0,458,0,185,0,124,0,0,1290
2,0,0,0,0,0,52,0,1117,0,539,0,0,92,0,0,0,0,848
3,0,0,0,0,0,145,0,1964,0,439,0,480,744,0,0,190,0,0
4,207,0,236,0,0,167,0,711,0,848,0,1176,0,0,0,100,23,695
5,281,0,367,0,0,0,362,0,44,0,0,314,0,0,225,0,72,366
6,386,0,468,0,189,0,783,0,122,210,0,0,0,1385,739,0,231,143
7,350,0,23,0,0,0,111,0,0,625,0,0,0,851,539,0,0,484
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
