SG_D0,SG_D1,SG_D2,SG_D3,SG_D4,SG_D5,SG_D6,SG_D7,SG_D8,ID
55.0,-129.0,-144.0,-59.0,113.0,-69.0,-154.0,-313.0,-210.0,p15_r-15
55.0,-131.0,-144.0,-59.0,104.0,-70.0,-154.0,-313.0,-211.0,p15_r-15
51.0,-132.0,-145.0,-62.0,104.0,-71.0,-154.0,-313.0,-211.0,p15_r-15
51.0,-131.0,-145.0,-62.0,104.0,-70.0,-154.0,-310.0,-210.0,p15_r-15
51.0,-131.0,-145.0,-62.0,104.0,-70.0,-154.0,-307.0,-210.0,p15_r-15
51.0,-130.0,-145.0,-62.0,104.0,-70.0,-154.0,-303.0,-209.0,p15_r-15
53.0,-130.0,-144.0,-62.0,104.0,-70.0,-154.0,-303.0,-209.0,p15_r-15
53.0,-131.0,-145.0,-59.0,104.0,-69.0,-152.0,-310.0,-210.0,p15_r-15
53.0,-132.0,-150.0,-65.0,104.0,-70.0,-153.0,-310.0,-211.0,p15_r-15
51.0,-132.0,-151.0,-65.0,103.0,-70.0,-155.0,-310.0,-212.0,p15_r-15
48.0,-132.0,-151.0,-65.0,103.0,-70.0,-155.0,-312.0,-213.0,p15_r-15
48.0,-133.0,-155.0,-65.0,103.0,-70.0,-156.0,-312.0,-215.0,p15_r-15
51.0,-132.0,-151.0,-65.0,104.0,-69.0,-156.0,-312.0,-213.0,p15_r-15
53.0,-132.0,-150.0,-59.0,108.0,-68.0,-155.0,-310.0,-212.0,p15_r-15
55.0,-132.0,-145.0,-50.0,111.0,-68.0,-155.0,-310.0,-212.0,p15_r-15
55.0,-132.0,-145.0,-49.0,111.0,-67.0,-155.0,-310.0,-212.0,p15_r-15
57.0,-132.0,-145.0,-50.0,112.0,-67.0,-154.0,-310.0,-211.0,p15_r-15
57.0,-132.0,-145.0,-50.0,111.0,-67.0,-156.0,-310.0,-213.0,p15_r-15
57.0,-132.0,-145.0,-50.0,111.0,-68.0,-156.0,-314.0,-213.0,p15_r-15
55.0,-132.0,-146.0,-50.0,111.0,-68.0,-156.0,-317.0,-215.0,p15_r-15
55.0,-133.0,-148.0,-50.0,111.0,-68.0,-156.0,-318.0,-216.0,p15_r-15
55.0,-132.0,-148.0,-47.0,111.0,-68.0,-156.0,-317.0,-215.0,p15_r-15
55.0,-132.0,-148.0,-47.0,112.0,-67.0,-156.0,-314.0,-215.0,p15_r-15
55.0,-132.0,-148.0,-47.0,112.0,-67.0,-156.0,-312.0,-215.0,p15_r-15
55.0,-132.0,-148.0,-47.0,112.0,-67.0,-156.0,-310.0,-215.0,p15_r-15
52.0,-132.0,-154.0,-56.0,110.0,-66.0,-154.0,-309.0,-216.0,p15_r-15
52.0,-138.0,-157.0,-56.0,104.0,-70.0,-154.0,-309.0,-219.0,p15_r-15
43.0,-138.0,-159.0,-66.0,104.0,-70.0,-154.0,-309.0,-220.0,p15_r-15
42.0,-138.0,-160.0,-67.0,103.0,-72.0,-154.0,-309.0,-220.0,p15_r-15
41.0,-138.0,-162.0,-68.0,103.0,-72.0,-154.0,-312.0,-221.0,p15_r-15
42.0,-138.0,-162.0,-67.0,103.0,-72.0,-153.0,-309.0,-221.0,p15_r-15
42.0,-138.0,-162.0,-67.0,104.0,-72.0,-153.0,-309.0,-221.0,p15_r-15
42.0,-138.0,-160.0,-67.0,104.0,-71.0,-153.0,-304.0,-220.0,p15_r-15
42.0,-138.0,-160.0,-67.0,104.0,-71.0,-153.0,-301.0,-220.0,p15_r-15
40.0,-138.0,-166.0,-68.0,103.0,-72.0,-152.0,-298.0,-219.0,p15_r-15
40.0,-139.0,-169.0,-68.0,101.0,-73.0,-152.0,-298.0,-219.0,p15_r-15
40.0,-139.0,-171.0,-78.0,101.0,-74.0,-152.0,-298.0,-219.0,p15_r-15
35.0,-139.0,-171.0,-79.0,97.0,-74.0,-152.0,-298.0,-222.0,p15_r-15
34.0,-139.0,-175.0,-88.0,95.0,-74.0,-152.0,-298.0,-222.0,p15_r-15
34.0,-139.0,-175.0,-88.0,95.0,-74.0,-150.0,-290.0,-219.0,p15_r-15
34.0,-139.0,-175.0,-88.0,95.0,-74.0,-147.0,-287.0,-219.0,p15_r-15
34.0,-139.0,-175.0,-88.0,95.0,-74.0,-147.0,-280.0,-219.0,p15_r-15
34.0,-139.0,-175.0,-88.0,95.0,-74.0,-147.0,-278.0,-219.0,p15_r-15
30.0,-140.0,-186.0,-93.0,90.0,-77.0,-145.0,-278.0,-219.0,p15_r-15
26.0,-140.0,-186.0,-99.0,88.0,-77.0,-147.0,-278.0,-219.0,p15_r-15
26.0,-140.0,-186.0,-100.0,88.0,-79.0,-147.0,-280.0,-219.0,p15_r-15
26.0,-140.0,-191.0,-100.0,85.0,-79.0,-150.0,-281.0,-219.0,p15_r-15
26.0,-143.0,-191.0,-100.0,85.0,-79.0,-150.0,-284.0,-219.0,p15_r-15
26.0,-140.0,-186.0,-99.0,88.0,-79.0,-150.0,-281.0,-219.0,p15_r-15
30.0,-140.0,-186.0,-93.0,90.0,-79.0,-150.0,-281.0,-219.0,p15_r-15
-32.0,-34.0,-243.0,-157.0,-94.0,5.0,4.0,51.0,32.0,p15_r0
-32.0,-34.0,-243.0,-157.0,-94.0,6.0,4.0,54.0,32.0,p15_r0
-36.0,-38.0,-261.0,-165.0,-96.0,7.0,4.0,58.0,33.0,p15_r0
-37.0,-39.0,-268.0,-166.0,-96.0,5.0,3.0,56.0,32.0,p15_r0
-41.0,-41.0,-284.0,-176.0,-104.0,3.0,3.0,56.0,32.0,p15_r0
