taskNumber,yaxis,xaxis,zaxis,force,SG0,SG_E0,SG_D0,SG1,SG_E1,SG_D1,SG2,SG_E2,SG_D2,SG3,SG_E3,SG_D3,SG4,SG_E4,SG_D4,SG5,SG_E5,SG_D5,SG6,SG_E6,SG_D6,SG7,SG_E7,SG_D7,SG8,SG_E8,SG_D8
0,-10.24,261.12,12.29,199.4,390.0,0.6818182,-182.0,548.0,0.81791043,-122.0,568.0,1.0757576,40.0,795.0,1.3406408,202.0,824.0,1.312102,196.0,777.0,1.3058823,182.0,847.0,1.2455882,167.0,689.0,1.0867507,55.0,443.0,0.94255316,-27.0
0,-10.24,261.12,12.29,199.4,390.0,0.6818182,-182.0,551.0,0.82238805,-119.0,568.0,1.0757576,40.0,795.0,1.3406408,202.0,824.0,1.312102,196.0,777.0,1.3058823,182.0,851.0,1.2514706,171.0,689.0,1.0867507,55.0,443.0,0.94255316,-27.0
0,-10.24,262.14,11.26,200.4,387.0,0.67657346,-185.0,545.0,0.8134328,-125.0,568.0,1.0757576,40.0,797.0,1.3440135,204.0,825.0,1.3136942,197.0,775.0,1.302521,180.0,851.0,1.2514706,171.0,692.0,1.0914826,58.0,439.0,0.9340426,-31.0
0,-10.24,262.14,11.26,200.4,387.0,0.67657346,-185.0,545.0,0.8134328,-125.0,568.0,1.0757576,40.0,800.0,1.3490725,207.0,827.0,1.316879,199.0,777.0,1.3058823,182.0,852.0,1.2529411,172.0,692.0,1.0914826,58.0,439.0,0.9340426,-31.0
0,-10.24,262.14,11.26,200.2,387.0,0.67657346,-185.0,545.0,0.8134328,-125.0,569.0,1.0776515,41.0,800.0,1.3490725,207.0,828.0,1.3184713,200.0,780.0,1.3109244,185.0,853.0,1.2544118,173.0,693.0,1.0930599,59.0,439.0,0.9340426,-31.0
0,-10.24,262.14,11.26,200.2,387.0,0.67657346,-185.0,545.0,0.8134328,-125.0,569.0,1.0776515,41.0,801.0,1.3507589,208.0,828.0,1.3184713,200.0,782.0,1.3142858,187.0,854.0,1.2558824,174.0,693.0,1.0930599,59.0,440.0,0.9361702,-30.0
0,-10.24,262.14,11.26,200.2,384.0,0.67132866,-188.0,540.0,0.80597013,-130.0,570.0,1.0795455,42.0,802.0,1.3524452,209.0,828.0,1.3184713,200.0,786.0,1.3210084,191.0,856.0,1.2588235,176.0,693.0,1.0930599,59.0,439.0,0.9340426,-31.0
0,-10.24,262.14,11.26,203.0,380.0,0.66433567,-192.0,539.0,0.80447763,-131.0,569.0,1.0776515,41.0,802.0,1.3524452,209.0,828.0,1.3184713,200.0,783.0,1.3159664,188.0,856.0,1.2588235,176.0,693.0,1.0930599,59.0,439.0,0.9340426,-31.0
0,-10.24,262.14,11.26,203.0,378.0,0.66083914,-194.0,534.0,0.79701495,-136.0,568.0,1.0757576,40.0,800.0,1.3490725,207.0,825.0,1.3136942,197.0,783.0,1.3159664,188.0,853.0,1.2544118,173.0,693.0,1.0930599,59.0,438.0,0.93191487,-32.0
0,-10.24,262.14,13.31,204.0,378.0,0.66083914,-194.0,532.0,0.79402983,-138.0,568.0,1.0757576,40.0,800.0,1.3490725,207.0,825.0,1.3136942,197.0,780.0,1.3109244,185.0,853.0,1.2544118,173.0,693.0,1.0930599,59.0,438.0,0.93191487,-32.0
0,-10.24,262.14,13.31,204.0,376.0,0.6573427,-196.0,532.0,0.79402983,-138.0,568.0,1.0757576,40.0,800.0,1.3490725,207.0,825.0,1.3136942,197.0,780.0,1.3109244,185.0,853.0,1.2544118,173.0,693.0,1.0930599,59.0,437.0,0.9297872,-33.0
0,-9.22,262.14,11.26,202.2,376.0,0.6573427,-196.0,532.0,0.79402983,-138.0,568.0,1.0757576,40.0,800.0,1.3490725,207.0,825.0,1.3136942,197.0,780.0,1.3109244,185.0,853.0,1.2544118,173.0,693.0,1.0930599,59.0,437.0,0.9297872,-33.0
