# p15_r-15,p15_r0,p15_r15,p15_r45,p25_r0,p45_r-15,p45_r0,p45_r15,p45_r45,p65_r0,p0_r0
600,0,0,0,0,0,0,0,150,0,0
0,524,0,0,0,0,226,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,750,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,13,0,0,0,0,737,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
171,0,0,20,0,0,3,0,556,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
