# p15_r-15,p15_r0,p15_r15,p15_r45,p25_r0,p45_r-15,p45_r0,p45_r15,p45_r45,p65_r0,p0_r0
300,150,0,0,0,0,150,0,150,0,0
79,547,0,0,0,0,124,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
51,0,0,362,0,0,0,0,337,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
30,92,0,0,0,0,628,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,192,0,0,0,0,558,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
