# p15_r-15,p15_r0,p15_r15,p15_r45,p25_r0,p45_r-15,p45_r0,p45_r15,p45_r45,p65_r0,p0_r0
636,0,0,0,0,0,0,0,114,0,0
0,739,0,0,0,0,11,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,741,0,0,0,0,9,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
6,100,0,0,0,0,644,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,1,0,152,0,0,50,0,547,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
